smiles,r2
CC12CC3(C)C(CC13)O2,1029.0311
CC12CC3(O)C(C1)OC23,987.6073
CC12CC3(O)C(CC13)C2,1023.5032
CC12CC3(O)C(CC13)O2,975.8451
CC12CC3(O)CC1CC23,1023.1055
CC12CC3(O)CC1OC23,986.2747
CC12CC3CC1C3(C)O2,1022.1327
CC12CC3NC1C3(C)O2,1002.1298
CC12CC3OC1C3(C)N2,1011.4609
CC12CC3OC1C3(C)O2,986.6876
OC12CC3(O)C(C1)OC23,935.2878
OC12CC3(O)C(CC13)C2,970.667
CC12CC3(C)C1C2C3=O,1091.6592
CC12CC3(C)C1N2C3=O,1058.2027
CC12CC3(C)N1C2C3=O,1058.746
CC12CC3(O)C(C13)C2=O,1036.2
CC12CC3(O)C1C2C3=O,1042.7864
CC12CC3(O)C1N2C3=N,1026.0294
CC12CC3(O)C1N2C3=O,1008.9436
CC12OC3(C)C1C2C3=O,1033.9706
OC12CC3(O)C1C2C3=O,988.4894
CC12CC3(C)C1C=CC23,1029.9781
CC12CC3(O)C1C=CC23,978.9197
CC12OC3(C)C1C=CC23,991.9679
OC12CC3(O)C1C=CC23,929.6529
CC12CC3(C)C1CC23C,1106.1159
CC12CC3(C)C1CC23O,1059.4225
CC12CC3(C)C1OC23C,1071.4969
CC12CC3(C)N1CC23C,1080.5603
CC12CC3(C)N1CC23O,1034.1071
CC12CC3(O)C1CC23C,1052.4496
CC12CC3(O)C1CC23O,1005.1215
CC12CC3(O)C1OC23C,1020.0808
CC12OC3(C)C1CC23C,1060.9732
CC12CC3C1(O)CC23O,1000.3377
CC12NC3(C)C1NC23C,1065.3675
CC12NC3(C)C1OC23C,1052.196
CC12OC3(C)C1NC23C,1045.4488
CC12NC3C1(O)CC23O,983.7356
CC12OC3(C)C1CC23O,1018.5105
CC12OC3(C)C1OC23C,1033.4279
CC12OC3C1(O)CC23O,970.1615
OC12CC3(O)C1CC23O,954.1316
CC12CC3(C)C1CCC23,1083.9763
CC12CC3(C)C1COC23,1039.3752
CC12CC3(O)C1CCC23,1031.2312
CC12CC3(O)C1COC23,988.3778
CC12OC3(C)C1CCC23,1047.0009
CC12OC3(C)C1COC23,1003.589
OC12CC3(O)C1CCC23,979.9593
OC12CC3(O)C1COC23,936.4972
CC12CC3(C)C1C1C2N31,992.092
CC12CC3(C)C4C(C14)C23,1019.7858
CC12CC3(C)C4C(C14)N23,980.7174
CC12CC3(C)C4C1N4C23,1001.3291
CC12CC3(O)C4C(C13)N24,939.6561
CC12CC3(O)C4C(C14)C23,967.4144
CC12CC3(O)C4C1N4C23,948.9438
CC12OC3(C)C4C(C14)C23,965.2357
CC12OC3(C)C4C1N4C23,947.1064
OC12CC3(O)C4C(C14)C23,917.4922
OC12CC3(O)C4C1N4C23,899.0669
CC12CC3(C)C4C1C2C34,1062.2859
CC12CC3(C)C4C1C2N34,1035.4913
CC12CC3(O)C4C1C2C34,1008.4655
CC12CC3(O)C4C3N1C24,981.9037
CC12OC3(C)C4C1C2C34,992.7058
OC12CC3(O)C4C1C2C34,955.0819
CC12CC3(C)C=CC1C23,1068.4912
CC12CC3(C)C=CC1N23,1029.9613
CC12CC3(C)N=CN1C23,1011.4887
CC12CC3(O)C(C=C1)C23,1014.7915
CC12CC3(O)C=CC1C23,1018.0686
CC12OC3(C)C=CC1C23,1003.5138
OC12CC3(O)C=CC1C23,964.5811
CC12CC3(C)CC1(C)C23,1181.5265
CC12CC3(C)CC1(C)N23,1139.0876
CC12CC3(C)CC1(O)C23,1126.1098
CC12CC3(C)OC1(C)C23,1126.3622
CC12CC3(O)C1C3(O)C2,1069.5443
CC12CC3(O)CC1(C)C23,1125.9693
CC12CC3(O)CC1(O)C23,1071.0233
CC12OC3(C)CC1(O)C23,1073.0166
OC12CC3(O)CC1(O)C23,1015.315
CC12C3CC1(C)CC23O,1082.3126
CC12C3CC1(O)CC23O,1030.2589
CC12C3OC1(C)CC23O,1044.9306
CC12CC3(C)CC1C23C,1135.9321
CC12CC3(C)CC1C23O,1090.091
CC12CC3(C)CN1C23C,1111.8848
CC12CC3(C)OC1C23C,1098.948
CC12CC3(C)OC1C23O,1053.7097
CC12CC3(O)C(N1)C23O,1017.1587
CC12CC3(O)C(O1)C23O,1000.9472
CC12CC3(O)CC1C23C,1083.1142
CC12CC3(O)CC1C23O,1038.1474
CC12CC3(O)CN1C23C,1059.4369
CC12CC3C(O)(C1)C23O,1037.8448
CC12OC3(C)CC1C23C,1084.2712
CC12OC3(C)CC1C23O,1039.6075
OC12CC3(O)CC1C23O,990.9728
CC12CC3(C)CC1C2C3,1101.7354
CC12CC3(C)CC1C2O3,1053.2147
CC12CC3(C)CC1N2C3,1073.8994
CC12CC3(C)OC1C2O3,1005.8241
CC12CC3(O)C(O1)C3O2,952.399
CC12CC3(O)CC1C2C3,1048.3687
CC12CC3(O)CC1N2C3,1020.7556
CC12CC3C(C1)C3(O)C2,1047.9644
CC12CC3C(O1)C3(O)C2,999.5682
CC12OC3(C)CC1C2C3,1033.2197
CC12OC3(C)CC1C2O3,986.1547
OC12CC3(O)CC1C2C3,994.9156
CC12CC3(C)CCC1C23,1124.6635
CC12CC3(C)CCN1C23,1093.7926
CC12CC3(C)COC1C23,1077.001
CC12CC3(C)OCC1C23,1075.3072
CC12CC3(O)C(CC1)C23,1070.8917
CC12CC3(O)C(CO1)C23,1021.0991
CC12CC3(O)C(OC1)C23,1022.9895
CC12CC3(O)CCC1C23,1074.9959
CC12CC3(O)CCN1C23,1043.8349
CC12CC3(O)COC1C23,1028.6594
CC12OC3(C)CCC1C23,1057.8353
CC12OC3(C)COC1C23,1013.3289
OC12CC3(O)CCC1C23,1021.3532
OC12CC3(O)COC1C23,974.7714
CC12CC3(C1)C=CCC23,1078.5157
CC12CC3(C1)N=COC23,988.1826
CC12CC3(O1)C=CCC23,1017.2037
OC12CC3(C1)C=CCC23,1020.5002
OC12CC3(C1)N=COC23,931.0449
CC12CC3(C1)CC=CC23,1075.0719
CC12CC3(C1)OC=NC23,991.485
CC12CC3(CC=CC13)O2,1033.5638
OC12CC3(C1)CC=CC23,1016.8516
OC12CC3(C1)OC=NC23,934.2335
CC12CC3(C1)CCCC23,1141.771
CC12CC3(C1)CCOC23,1079.9478
CC12CC3(C1)COCC23,1090.4344
CC12CC3(C1)OCCC23,1093.4671
CC12CC3(C1)OCOC23,1031.2852
CC12CC3(CCCC13)O2,1103.6623
CC12CC3(CCOC13)O2,1041.5987
CC12CC3(COCC13)O2,1051.1982
OC12CC3(C1)CCCC23,1082.4208
OC12CC3(C1)CCOC23,1022.4616
OC12CC3(C1)COCC23,1031.0201
OC12CC3(C1)OCCC23,1034.6953
OC12CC3(C1)OCOC23,973.9854
CC12CC3(C=O)C1CC23,1139.4644
CC12CC3(C=O)C1CN23,1102.6458
CC12CC3(C=O)C1OC23,1111.7431
CC12NC3(C=O)C1NC23,1068.2587
CC12NC3(C=O)C1OC23,1081.2794
CC12OC3(C=O)C1CC23,1083.2106
CC12OC3(C=O)C1NC23,1070.1779
CC12OC3(C=O)C1OC23,1057.8632
OC12CC3(C=O)C1CC23,1081.6891
OC12CC3(C=O)C1NC23,1032.8064
OC12CC3(C=O)C1OC23,1054.5935
CC12CC3(C1)NC(=O)C23,1082.5513
CC12CC3(C1)OC(=N)C23,1080.2151
CC12CC3(C1)OC(=O)C23,1066.4589
CC12CC3(CC(=O)C13)C2,1098.1328
CC12CC3(CC(=O)C13)O2,1207.1167
OC12CC3(C1)NC(=O)C23,1023.4732
OC12CC3(C1)OC(=N)C23,1021.9105
OC12CC3(C1)OC(=O)C23,1007.61
OC12CC3(CC(=O)C13)C2,1039.987
CC12CC3(CC1C23)C#C,1159.803
CC12CC3(CC1C23)C#N,1131.2654
CC12CC3(CC1N23)C#C,1119.6791
CC12CC3(CC1N23)C#N,1092.0565
CC12CC3(CN1C23)C#C,1139.0476
CC12CC3(CN1C23)C#N,1110.7612
CC12CC3(NC1C23)C#N,1107.5427
CC12CC3(OC1C23)C#C,1117.6667
CC12CC3(OC1C23)C#N,1090.3033
CC12NC3(CC1C23)C#N,1093.375
CC12OC3(CC1C23)C#C,1093.1837
CC12OC3(CC1C23)C#N,1066.1335
OC12CC3(CC1C23)C#C,1102.7142
OC12CC3(CC1C23)C#N,1074.3116
OC12CC3(NC1C23)C#N,1050.039
OC12CC3(OC1C23)C#C,1060.0146
OC12CC3(OC1C23)C#N,1032.7659
CC12CC3(CC1C23)C=O,1147.3113
CC12CC3(CC1N23)C=O,1112.6077
CC12CC3(CN1C23)C=O,1128.9713
CC12CC3(OC1C23)C=O,1100.9225
CC12OC3(CC1C23)C=O,1096.1162
OC12CC3(CC1C23)C=O,1089.7413
OC12CC3(NC1C23)C=O,1060.0188
OC12CC3(OC1C23)C=O,1043.5671
CC12CC3(CCC13)C=C2,1032.106
CC12CC3(COC13)C=C2,984.926
CC12CC3(OCC13)C=C2,989.2364
CC12NC3(COC13)C=C2,961.3429
CC12OC3(CCC13)C=C2,988.3662
CC12OC3(CNC13)C=C2,966.1721
CC12OC3(COC13)C=C2,946.8728
OC12CC3(CCC13)C=C2,976.8108
OC12CC3(COC13)C=C2,930.0515
OC12CC3(OCC13)C=C2,934.057
CC12CC3(CC1)OCC23,1043.8423
CC12CC3(CCC13)CC2,1085.6042
CC12CC3(CCC13)CO2,1037.4708
CC12CC3(CCC13)OC2,1029.4553
CC12CC3(CO1)OCC23,996.7801
CC12CC3(COC13)CC2,1035.7829
CC12CC3(COC13)CO2,988.7825
CC12CC3(COC13)OC2,982.1453
CC12CCC3(CCC13)O2,1042.2032
CC12CCC3(COC13)O2,998.3079
OC12CC3(CC1)OCC23,993.0328
OC12CC3(CCC13)CC2,1030.6861
OC12CC3(CCC13)OC2,974.8059
OC12CC3(COC13)CC2,981.7909
OC12CC3(COC13)OC2,927.6173
CC12CC3(C1)OCC3C2,1072.443
CC12CC3(C1)OCC3O2,1012.8117
CC12CC3(CCC3C1)C2,1122.3415
CC12CC3(CCC3C1)O2,1054.2923
CC12CC3(CCC3O1)C2,1060.6696
CC12CC3(COC3C1)C2,1072.5465
CC12CC3(COC3C1)O2,1011.2044
OC12CC3(C1)OCC3C2,1015.622
OC12CC3(CCC3C1)C2,1064.9545
OC12CC3(COC3C1)C2,1015.2429
CC12CC34C=CC(C13)C24,974.4734
CC12CC34C=CC(C13)N24,938.3134
CC12CC34N=CN(C13)C24,918.952
CC12OC34C=CC(C13)C24,930.4701
NC12CC34N=CN(C13)C24,888.4212
OC12CC34C=CC(C13)C24,919.7044
OC12CC34N=CN(C13)C24,865.1832
CC12CC34CCC(C13)C24,1037.7102
CC12CC34CCC(C13)N24,999.287
CC12CC34CCN(C13)C24,1005.8004
CC12CC34COC(C13)C24,988.2777
CC12CC34OCC(C13)C24,984.8417
CC12NC34CCN(C13)C24,982.9299
CC12OC34CCC(C13)C24,992.0902
CC12OC34CCN(C13)C24,963.3953
CC12OC34COC(C13)C24,943.4255
OC12CC34CCC(C13)C24,982.1651
OC12CC34CCN(C13)C24,952.1214
OC12CC34COC(C13)C24,932.8145
OC12CC34OCC(C13)C24,929.8351
CC12CC3=CC(=O)C1C23,1019.143
CC12CC3=CC(=O)N1C23,968.3882
CC12NC3=CC(=O)C1C23,993.8779
OC12CC3=CC(=O)C1C23,969.3542
CC12CC3=CC4C(C13)N24,854.7023
CC12CC3=CC4C(C14)C23,884.6894
CC12CC3=CC4C1N4C23,865.0065
CC12NC3=NC4C(C14)C23,838.2267
CC12OC3=NC4C(C14)C23,822.7299
OC12CC3=CC4C(C14)C23,836.3381
OC12CC3=CC4C1N4C23,816.7558
CC12CC3=CCC1(C)C23,1039.5819
CC12CC3=CCC1(O)C23,984.955
CC12CC3=NCC1(C)N23,989.612
CC12CC=C3CC1(O)C23,988.2739
CC12CN=C3NC1(C)C23,996.9099
CC12CN=C3OC1(C)C23,983.8056
CC12NC3=NCC1(N)C23,966.3986
CC12NC3=NCC1(O)C23,941.3751
CC12OC3=NCC1(O)C23,927.9167
OC12CC3=CCC1(O)C23,929.4353
CC12C3CC=C1CC23O,987.7195
CC12CC3=CCC1C23C,1037.7257
CC12CC3=CCC1C23O,993.2747
CC12CC3=CCN1C23C,1002.4179
CC12NC3=NCC1C23O,953.5266
CC12OC3=NCC1C23C,983.6011
CC12OC3=NCC1C23N,957.4524
CC12OC3=NCC1C23O,939.8633
OC12CC3=CCC1C23O,945.4123
CC12CC3=CCCC1C23,1075.7024
CC12CC3=CCOC1C23,1016.6154
CC12OC3=NCCC1C23,995.1219
OC12CC3=CCCC1C23,1021.9339
OC12CC3=CCOC1C23,963.9969
CC12C3C(=O)C1CC23O,1022.6067
CC12C3C(=O)N1CC23O,988.4331
CC12CC3C(=O)C1C23C,1072.0248
CC12CC3C(=O)C1C23O,1025.1418
CC12CC3C(=O)N1C23C,1030.4511
CC12CN3C(=O)C1C23C,1038.9455
CC12NC3C(=O)C1C23C,1049.8771
CC12NC3C(=O)C1C23O,1002.9686
CC12OC3C(=O)C1C23C,1031.066
OC12CC3C(=O)C1C23O,977.0136
CC12CC3C(C1)C(=O)C23,1003.5617
CC12CC3C(O1)C(=O)C23,953.7776
CC12CC3C(O1)C2C3=O,963.5815
CC12CN3C(C1)C(=O)C23,978.4297
OC12CC3C(C1)C(=O)C23,952.4086
OC12CN3C(C1)C(=O)C23,929.8548
CC12CC3C(C1)C23C#C,1065.0153
CC12CC3C(C1)C23C#N,1039.4488
CC12CC3C(N1)C23C#N,1018.5118
CC12CC3C(O1)C23C#C,1030.6383
CC12CC3C(O1)C23C#N,1004.8788
CC12CC3N(C1)C23C#C,1042.917
CC12CC3N(C1)C23C#N,1017.9946
NC12CC3N(C1)C23C#N,1000.1815
OC12CC3C(C1)C23C#C,1018.734
OC12CC3C(C1)C23C#N,992.4392
OC12CC3N(C1)C23C#C,1003.0864
OC12CC3N(C1)C23C#N,978.6189
CC12CC3C(C1)C23C=O,1079.5077
CC12CC3C(O1)C23C=O,1044.0035
CC12CC3N(C1)C23C=O,1058.6564
OC12CC3C(C1)C23C=O,967.9336
OC12CC3N(C1)C23C=O,955.7937
CC12CC3C(C1)C3C2=O,940.307
CC12CC3C(N1)C3C2=O,914.4398
CC12CC3C(N3C1)C2=O,917.9558
CC12CC3C(O1)C3C2=O,895.0048
CC12OC3C(O1)C3C2=O,849.957
OC12CC3C(C1)C3C2=O,886.4988
OC12CC3C(N3C1)C2=O,864.5623
CC12CC3C(C1)C3C=C2,962.683
CC12CC3C(C=C1)N3C2,937.1186
CC12CC3C(O1)C3C=C2,910.5012
CC12OC3C(O1)C3C=C2,860.024
OC12CC3C(C1)C3C=C2,912.5748
OC12CC3C(C=C1)N3C2,887.2905
CC12CC3C(C1)C3CC2,1024.976
CC12CC3C(C1)C3CO2,966.8198
CC12CC3C(C1)C3OC2,971.4242
CC12CC3C(CC1)C3O2,971.616
CC12CC3C(CC1)N3C2,997.8368
CC12CC3C(CO1)C3O2,914.2812
CC12CC3C(CO1)N3C2,940.629
CC12CC3C(O1)C3OC2,919.7397
CC12CCC3C(O1)C3O2,920.7254
CC12CNC3C(O1)C3O2,891.5038
CC12COC3C(O1)C3O2,870.7483
OC12CC3C(C1)C3CC2,974.0777
OC12CC3C(C1)C3OC2,921.388
OC12CC3C(C1)N3CC2,944.8983
OC12CC3C(CC1)N3C2,947.3807
CC12CC(=O)C3C(O1)C23,976.5455
CC12CC3C(C13)C(=N)O2,978.9052
CC12CC3C(C13)C(=O)C2,1023.9966
CC12CC3C(C13)C(=O)N2,987.9465
CC12CC3C(C13)C(=O)O2,959.5214
CC12CC3C(N13)C(=O)C2,993.879
CC12CC3C1N3C(=N)O2,944.1196
CC12CC3C1N3C(=O)C2,982.3286
CC12CC3C1N3C(=O)N2,951.4666
CC12CC3C1N3C(=O)O2,925.6425
CC12CN3C(C13)C(=N)O2,956.0317
CC12CN3C(C13)C(=O)C2,1000.2779
CC12CN3C(C13)C(=O)N2,965.3575
CC12CN3C(C13)C(=O)O2,937.5379
OC12CC3C(C13)C(=O)C2,973.6774
OC12CC3C1N3C(=O)C2,931.1899
OC12CN3C(C13)C(=O)C2,949.6696
CC12CC3C(C13)C21CC1,1016.2734
CC12CC3C(C13)C21CO1,972.5455
CC12CC3C(N13)C21CC1,993.9548
CC12CC3C(N13)C21CN1,969.104
CC12CC3C(N13)C21CO1,950.4441
CC12CC3C1N3C21CC1,987.4506
CC12CN3C(C13)C21CC1,995.5509
CC12CN3C(C13)C21CN1,970.891
CC12CN3C(C13)C21CO1,952.0404
CC12OC3C(C13)C21CC1,971.9615
CC12OC3C(C13)C21CN1,948.2736
CC12OC3C(C13)C21CO1,929.595
OC12CC3C(C13)C21CC1,968.3272
OC12CC3C(C13)C21CN1,944.179
OC12CC3C(C13)C21CO1,919.329
OC12CC3C1N3C21CC1,941.0008
OC12CN3C(C13)C21CC1,947.5783
OC12CN3C(C13)C21CN1,923.7029
OC12CN3C(C13)C21CO1,898.5519
CC12CC3C(C13)C2C#C,1047.9719
CC12CC3C(C13)C2C#N,1020.0613
CC12CC3C(C1C#C)N23,1027.5486
CC12CC3C(C1C#N)N23,999.844
CC12CC3C1N3C2C#C,1019.1341
CC12CC3C1N3C2C#N,991.777
CC12CN3C(C13)C2C#C,1027.4661
CC12CN3C(C13)C2C#N,1000.2993
CC12NC3C(C13)C2C#N,997.2471
CC12OC3C(C13)C2C#C,1001.1319
CC12OC3C(C13)C2C#N,973.5971
NC12CC3C1N3C2C#N,963.404
NC12CN3C(C13)C2C#N,971.5943
OC12CC3C(C13)C2C#C,1002.4393
OC12CC3C(C13)C2C#N,974.4857
OC12CC3C1N3C2C#C,974.1768
OC12CC3C1N3C2C#N,946.3267
OC12CN3C(C13)C2C#C,981.7347
OC12CN3C(C13)C2C#N,954.7798
CC12CC3C(C13)C2C=O,1018.1876
CC12CC3C(C13)N2C=O,1027.6796
CC12CC3C(C1C=O)N23,994.8273
CC12CC3C1N3C2C=O,997.3017
CC12CN3C(C13)C2C=O,996.0375
CC12OC3C(C13)C2C=O,1037.5493
OC12CC3C(C13)C2C=O,968.8673
OC12CC3C1N3C2C=O,945.2625
OC12CN3C(C13)C2C=O,946.5361
CC12CC3C(C=CC1)C23,998.3149
CC12CC3C(N=CO1)C23,911.1475
CC12CC=CC3C(O1)C23,949.5903
CC12CN3C(C=CC1)C23,974.898
OC12CC3C(C=CC1)C23,948.9768
OC12CN3C(C=CC1)C23,925.7034
CC12CC3C(CC13)C2=O,941.4419
CC12CC3C(CN13)C2=O,910.6879
CC12CC3C(OC13)C2=O,903.1291
CC12CN3C(CC13)C2=O,919.8032
CC12NC3C(NC13)C2=O,897.9321
CC12NC3C(OC13)C2=O,880.9915
CC12OC3C(CC13)C2=O,901.7721
CC12OC3C(NC13)C2=O,880.776
CC12OC3C(OC13)C2=O,864.219
OC12CC3C(CC13)C2=O,888.7746
OC12CC3C(NC13)C2=O,867.4926
OC12CC3C(OC13)C2=O,851.8275
OC12CN3C(CC13)C2=O,867.2109
CC12CC3C(CC13)C=C2,963.071
CC12CC3C(CN13)C=C2,928.3144
CC12CC3C(OC13)C=C2,920.2802
CC12CN3C(CC13)C=C2,937.9794
CC12NC3C(OC13)C=C2,895.437
CC12OC3C(CC13)C=C2,917.5394
CC12OC3C(NC13)C=C2,893.9156
CC12OC3C(OC13)C=C2,875.7325
OC12CC3C(CC13)C=C2,912.4048
OC12CC3C(OC13)C=C2,870.0973
OC12CN3C(CC13)C=C2,887.2807
CC12CC3C(CC1)OC23,966.589
CC12CC3C(CC13)CC2,1012.3863
CC12CC3C(CC13)CO2,954.9319
CC12CC3C(CC13)OC2,960.9438
CC12CC3C(CN13)OC2,927.969
CC12CC3C(CO1)OC23,913.617
CC12CCC3CC1C3O2,963.8014
CC12CCC3OC1C3O2,919.2132
CC12CN3C(CC13)CO2,930.3488
CC12COC3CC1C3O2,916.8178
OC12CC3C(CC1)OC23,915.9261
OC12CC3C(CC13)CC2,961.1639
OC12CC3C(CC13)OC2,910.6462
OC12CN3C(CC13)CC2,935.5764
CC12CC3C(C1)OC23C,979.7599
CC12CC3C(CC13C)C2,1022.0217
CC12CC3C(CC13C)O2,975.3361
CC12CC3C(CC13O)C2,972.5362
CC12CC3C(CC13O)O2,924.8713
CC12CC3CC1(C)C3O2,981.8983
CC12CC3CC1(O)C3O2,932.7042
CC12CC3CC1(O)CC23,971.43
CC12CC3CC1(O)CN23,946.2751
CC12CC3N(CC13O)C2,951.426
CC12CC3NC1(C)C3O2,958.637
CC12CC3OC1(C)C3N2,959.9766
CC12CC3OC1(C)C3O2,942.1303
CC12CN3C(CC13C)C2,996.511
CC12CN3CC1(O)CC23,948.7591
CC12OC3CC1(O)CC23,929.5705
OC12CC3C(CC13O)C2,919.9223
OC12CC3N(CC13O)C2,894.6364
CC12CC3C(CC1=O)C23,973.6654
CC12CC3C(CC1=O)N23,945.3562
CC12CC3C(NC1=O)C23,940.6034
CC12CC3C(OC1=N)C23,939.2337
CC12CC3C(OC1=O)C23,919.4818
CC12CC3C1N3CC2=O,947.2736
CC12CN3C(CC1=O)C23,952.5942
CC12NC3C(OC1=N)C23,912.9995
CC12NC3C(OC1=O)C23,893.4103
CC12OC3C(CC1=O)C23,924.9823
CC12OC3C(NC1=O)C23,892.786
CC12OC3C(OC1=N)C23,891.7102
CC12OC3C(OC1=O)C23,872.5985
OC12CC3C(CC1=O)C23,922.6877
OC12CC3C(NC1=O)C23,890.832
OC12CC3C(OC1=N)C23,888.8582
OC12CC3C(OC1=O)C23,869.7849
OC12CC3C1N3CC2=O,896.4529
OC12CN3C(CC1=O)C23,901.5596
CC12CC3C(CC=C1)C23,1011.5081
CC12CC3C(OC=N1)C23,918.5536
CC12CC3C1N3CC=C2,976.9543
CC12CN3C(CC=C1)C23,983.682
CC12OC3C(CC=C1)C23,958.466
OC12CC3C(CC=C1)C23,962.0675
OC12CC3C1N3CC=C2,927.8312
OC12CN3C(CC=C1)C23,934.5842
CC12CC3C(CCC1)C23,1063.6241
CC12CC3C(CCO1)C23,1002.8492
CC12CC3C(COC1)C23,1004.3386
CC12CC3C(COC1)N23,972.4129
CC12CC3C(OCC1)C23,1010.5895
CC12CC3C(OCO1)C23,949.6045
CC12CC3C1N3CCC2,1030.8389
CC12CC3C1N3CCO2,971.903
CC12CCCC3C(O1)C23,1007.5375
CC12CCOC3C(O1)C23,955.8219
CC12CN3C(CCC1)C23,1039.2816
CC12CN3C(CCO1)C23,979.0272
CC12CN3C(COC1)C23,981.1624
CC12COCC3C(O1)C23,957.5574
OC12CC3C(CCC1)C23,1013.1777
OC12CC3C(COC1)C23,954.7062
OC12CC3C(OCC1)C23,960.0322
OC12CC3C1N3CCC2,980.5168
OC12CN3C(CCC1)C23,989.399
OC12CN3C(COC1)C23,931.6652
CC12CC3C1C(C#C)C23,1095.4301
CC12CC3C1C(C#C)N23,1058.7034
CC12CC3C1C(C#N)C23,1062.5455
CC12CC3C1C(C#N)N23,1026.4611
CC12CN3C1C(C#C)C23,1074.4104
CC12CN3C1C(C#N)C23,1042.0536
CC12OC3C1C(C#C)C23,1052.2245
CC12OC3C1C(C#N)C23,1020.7037
OC12CC3C1C(C#C)C23,1046.7934
OC12CC3C1C(C#N)C23,1015.9158
OC12CN3C1C(C#C)C23,1027.3454
OC12CN3C1C(C#N)C23,997.2844
CC12CC3C1C(C2)C3=O,1045.953
CC12CC3C1C(O2)C3=O,995.2931
CC12CC3C1N(C2)C3=O,991.1769
CC12CC3N1C(C2)C3=O,1012.5092
CC12CN3C1C(N2)C3=O,960.3905
CC12CN3C1C(O2)C3=N,972.6288
CC12CN3C1C(O2)C3=O,943.7446
OC12CC3C1C(C2)C3=O,991.7343
OC12CC3C1N(C2)C3=O,937.5058
CC12CC3C1C(C=O)C23,1061.165
CC12CC3C1C(C=O)N23,1036.5681
CC12CC3C1N(C=O)C23,1070.0161
CC12CN3C1C(C=O)C23,1037.8991
CC12NC3C1N(C=O)C23,1051.7019
CC12OC3C1C(C=O)C23,1009.217
CC12OC3C1N(C=O)C23,1036.8232
OC12CC3C1C(C=O)C23,1104.9137
OC12CC3C1N(C=O)C23,1015.0088
OC12CN3C1C(C=O)C23,1083.8028
CC12CC3C1C1(CC1)C23,1103.0347
CC12CC3C1C1(CC1)N23,1055.3555
CC12CC3C1C1(CO1)C23,1049.2637
CC12CN3C1C1(CC1)C23,1083.22
CC12CN3C1C1(CN1)C23,1053.8887
CC12CN3C1C1(CO1)C23,1030.7936
CC12OC3C1C1(CC1)C23,1071.7271
CC12OC3C1C1(CN1)C23,1041.2158
CC12OC3C1C1(CO1)C23,1017.0812
OC12CC3C1C1(CC1)C23,1055.4919
OC12CC3C1C1(CN1)C23,1022.4784
OC12CC3C1C1(CO1)C23,1000.0189
OC12CN3C1C1(CC1)C23,1035.6579
OC12CN3C1C1(CN1)C23,1006.0237
OC12CN3C1C1(CO1)C23,983.4984
CC12CC3C1C1CC1C23,978.655
CC12CC3C1C1CN1C23,948.7848
CC12CC3C1C1OC1C23,920.4594
CC12CN3C1C1CC1C23,955.7713
CC12CN3C1C1NC1C23,922.324
CC12CN3C1C1OC1C23,899.5097
CC12OC3C1C1CC1C23,940.4577
CC12OC3C1C1CN1C23,912.3185
CC12OC3C1C1NC1C23,906.8987
CC12OC3C1C1OC1C23,884.4069
OC12CC3C1C1CC1C23,918.7555
OC12CC3C1C1CN1C23,891.0778
OC12CC3C1C1NC1C23,881.9239
OC12CC3C1C1OC1C23,862.4413
OC12CN3C1C1CC1C23,896.7672
OC12CN3C1C1NC1C23,862.171
OC12CN3C1C1OC1C23,843.579
CC12C3C(CC13O)C2=O,995.0106
CC12C3N(CC13O)C2=O,966.4131
CC12CC3C1C2(C)C3=O,1048.4071
CC12CC3C1C2(O)C3=O,1001.7501
CC12CC3N1C2(C)C3=O,1023.3693
CC12CN3C1C2(C)C3=O,1020.8436
CC12CN3C1C2(N)C3=O,993.2312
CC12CN3C1C2(O)C3=N,990.7882
CC12CN3C1C2(O)C3=O,973.1731
CC12NC3C1C2(O)C3=O,976.2107
CC12OC3C1C2(C)C3=O,1005.1093
CC12OC3C1C2(O)C3=O,959.1182
NC12C3N(CC13O)C2=O,939.3885
NC12CN3C1C2(O)C3=N,956.4424
OC12CC3C1C2(O)C3=O,945.5411
OC12CN3C1C2(O)C3=N,937.8977
OC12CN3C1C2(O)C3=O,917.8574
CC1(C)C2C3C1CC23O,1101.9922
CC1(C)C2C3N1CC23O,1068.6422
CC1(O)C2C3C1CC23O,1054.0835
CC12CC3C1C2C3(C)C,1158.8477
CC12CC3C1C2C3(C)O,1107.8521
CC12CC3C1N2C3(C)C,1109.7556
CC12CC3N1C2C3(C)C,1135.7834
CC12CC3N1C2C3(C)O,1084.8454
CC12CN3C1C2C3(C)C,1126.1579
CC12OC3C1C2C3(C)C,1102.9519
CC12OC3C1C2C3(C)O,1051.3653
CC12CC3C1C2C31CC1,1128.9983
CC12CC3C1C2C31CO1,1078.312
CC12CC3C1N2C31CC1,1076.7545
CC12CC3N1C2C31CC1,1108.5398
CC12CC3N1C2C31CN1,1080.9213
CC12CC3N1C2C31CO1,1057.8313
CC12CN3C1C2C31CC1,1094.6317
CC12OC3C1C2C31CC1,1080.065
CC12OC3C1C2C31CN1,1051.7415
CC12OC3C1C2C31CO1,1032.2729
OC12CC3C1C2C31CC1,1075.4492
OC12CC3C1C2C31CN1,1047.2834
OC12CC3C1C2C31CO1,1024.568
OC12CN3C1C2C31CC1,1039.9598
CC12CC3C(C#C)C1N23,1099.0686
CC12CC3C(C#N)C1N23,1069.9923
CC12CC3C1C2C3C#C,1196.0128
CC12CC3C1C2C3C#N,1165.6809
CC12CC3C1N2C3C#C,1154.6136
