smiles,mu
CC(O)(C=O)C(O)C#C,3.6696
CC(O)(C=O)C(O)C#N,3.2783
CC(=O)C(O)C(O)C#C,2.7058
CC(=O)C(O)C(O)C#N,4.3332
CC(C#C)C(C)C(C)=O,2.4516
CC(C#C)C(C)C(N)=O,2.9588
CC(C#C)C([NH3+])C([O-])=O,4.3288
CC(C#C)C(O)C(C)=O,2.7762
CC(C#C)C(O)C(N)=O,3.9186
CC(C#C)N(C)C(C)=O,3.287
CC(C#C)N(C)C(N)=O,3.4385
CC(C#N)C(C)C(C)=O,4.3614
CC(C#N)C(C)C(N)=O,2.9652
CC(C#N)C(N)C(N)=O,3.8137
CC(C#N)C(O)C(C)=O,4.9358
CC(C#N)C(O)C(N)=O,5.7041
CC(C#N)N(C)C(C)=O,4.2315
CC(C#N)N(C)C(N)=O,3.8724
CC(C([NH3+])C#C)C([O-])=O,5.9256
CC(C(N)C#N)C(N)=O,4.1089
CC(C(O)C#C)C(C)=O,3.512
CC(C(O)C#C)C(N)=O,3.5362
CC(C(O)C#N)C(C)=O,3.7714
CC(C(O)C#N)C(N)=O,5.0231
NC(=O)C(O)C(O)C#C,3.4803
NC(=O)C(O)C(O)C#N,4.9783
NC(C#C)C(N)C(N)=O,3.3243
NC(C([NH3+])C#C)C([O-])=O,6.1104
[NH3+]C(C#C)C(O)C([O-])=O,4.5974
NC(C#N)C(N)C(N)=O,5.4693
NC(C#N)C(O)C(N)=O,6.002
[NH3+]C(C(O)C#C)C([O-])=O,4.6131
NC(C(O)C#N)C(N)=O,3.7568
CC(C#C)C(C)C1CC1,0.5895
CC(C#C)C(C)C1CO1,1.5087
CC(C#C)C(C)N1CC1,1.0441
CC(C#C)C(O)C1CC1,2.0743
CC(C#C)C(O)C1CN1,2.1465
CC(C#C)C(O)C1CO1,1.8814
CC(C#N)C(C)C1CC1,3.857
CC(C#N)C(C)C1CN1,4.9159
CC(C#N)C(C)C1CO1,3.1766
CC(C#N)C(C)N1CC1,3.8763
CC(C#N)C(N)C1CN1,1.6236
CC(C#N)C(O)C1CC1,5.5153
CC(C#N)C(O)C1CN1,3.9988
CC(C#N)C(O)C1CO1,4.9073
CC(C#N)N(C)C1CC1,4.2063
CC(C(N)C#N)C1CC1,4.4442
CC(C(N)C#N)C1CN1,3.8016
CC(C(N)C#N)C1CO1,2.9827
CC(C(N)C#N)N1CC1,4.848
CC(C(O)C#C)C1CC1,1.236
CC(C(O)C#C)C1CO1,3.1015
CC(C(O)C#C)N1CC1,2.1029
CC(C(O)C#N)C1CC1,3.5927
CC(C(O)C#N)C1CN1,3.8091
CC(C(O)C#N)C1CO1,5.6616
CC(C(O)C#N)N1CC1,4.9266
NC(C#N)C(N)C1CC1,4.3187
NC(C#N)C(N)C1CN1,1.8547
NC(C#N)C(N)C1CO1,5.7045
NC(C#N)C(O)C1CC1,4.2851
NC(C#N)C(O)C1CN1,3.0444
NC(C#N)C(O)C1CO1,3.9455
NC(C(O)C#N)C1CN1,0.8367
NC(C(O)C#N)C1CO1,4.1388
OC(C#C)C(O)C1CC1,2.57
OC(C#C)C(O)C1CN1,1.9295
OC(C#C)C(O)C1CO1,2.2669
OC(C#N)C(O)C1CC1,5.4434
OC(C#N)C(O)C1CN1,3.854
OC(C#N)C(O)C1CO1,4.2415
CC(C#C)C(C=O)C#C,2.0504
CC(C#C)C(C=O)C#N,3.2002
CC(C#N)C(C=O)C#C,2.4715
CC(C#N)C(C=O)C#N,4.3401
OC(C#C)C(C=O)C#C,2.6773
OC(C#C)C(C=O)C#N,3.3456
OC(C#N)C(C=O)C#C,4.572
OC(C#N)C(C=O)C#N,2.9894
CC(C#C)C(C=O)C=O,1.7221
CC(C#C)N(C=N)C=N,1.8471
CC(C#C)N(C=N)C=O,1.7391
CC(C#C)N(C=O)C=O,5.7118
CC(C#N)C(C=O)C=O,3.3277
CC(C#N)N(C=N)C=N,2.5251
CC(C#N)N(C=N)C=O,3.4064
CC(C#N)N(C=O)C=O,5.127
OC(C#C)C(C=O)C=O,3.2945
OC(C#N)C(C=O)C=O,2.2875
CC(C#C)C1(C)CC1C,0.4977
CC(C#C)C1(C)CC1O,1.8898
CC(C#C)C1(C)CN1C,1.1792
CC(C#C)C1(C)OC1C,1.2275
CC(C#C)C1(O)CC1C,1.5936
CC(C#C)C1(O)CC1O,1.2283
CC(C#N)C1(C)CC1C,3.8504
CC(C#N)C1(C)CC1O,5.1654
CC(C#N)C1(C)CN1C,3.9845
CC(C#N)C1(C)NC1C,3.4967
CC(C#N)C1(C)OC1C,2.3146
CC(C#N)C1(N)CC1O,2.7129
CC(C#N)C1(O)CC1C,4.841
CC(C#N)C1(O)CC1O,4.2187
CC1(CC1O)C(N)C#N,2.1134
CC1(CC1O)C(O)C#C,1.8121
CC1(CC1O)C(O)C#N,3.231
CC1CC1(C)C(N)C#N,4.4818
CC1CC1(C)C(O)C#C,1.1625
CC1CC1(C)C(O)C#N,3.3932
CC1CC1(N)C(N)C#N,5.1164
CC1CC1(O)C(N)C#N,3.7653
CC1CC1(O)C(O)C#C,2.0471
CC1CC1(O)C(O)C#N,4.5014
CC1NC1(C)C(N)C#N,3.5217
CC1NC1(C)C(O)C#C,2.1413
CC1NC1(C)C(O)C#N,3.6459
CC1OC1(C)C(N)C#N,3.2945
CC1OC1(C)C(O)C#C,1.9272
CC1OC1(C)C(O)C#N,4.1508
CN1CC1(C)C(N)C#N,3.6614
CN1CC1(C)C(O)C#C,1.9736
CN1CC1(C)C(O)C#N,5.4973
NC(C#N)C1(N)CC1O,4.4244
NC(C#N)C1(O)CC1O,3.227
NC1(CC1O)C(O)C#N,1.1473
OC(C#C)C1(O)CC1O,3.7631
OC(C#N)C1(O)CC1O,5.3905
CC(C#C)C1(C)CCC1,0.5765
CC(C#C)C1(C)CCO1,2.0452
CC(C#C)C1(C)COC1,1.7187
CC(C#C)C1(O)CCC1,1.6288
CC(C#C)C1(O)COC1,0.8999
CC(C#N)C1(C)CCC1,3.9711
CC(C#N)C1(C)CCO1,5.3424
CC(C#N)C1(C)COC1,3.4027
CC(C#N)C1(N)COC1,2.6205
CC(C#N)C1(O)CCC1,4.8436
CC(C#N)C1(O)COC1,3.7964
CC1(CCC1)C(N)C#N,4.5755
CC1(CCC1)C(O)C#C,1.3214
CC1(CCC1)C(O)C#N,3.3708
CC1(CCO1)C(N)C#N,4.006
CC1(CCO1)C(O)C#C,1.7106
CC1(CCO1)C(O)C#N,3.7371
CC1(COC1)C(N)C#N,5.0146
CC1(COC1)C(O)C#C,2.6428
CC1(COC1)C(O)C#N,3.5623
NC(C#N)C1(N)CCC1,2.8391
NC(C#N)C1(N)COC1,3.6712
NC(C#N)C1(O)CCC1,5.6946
NC(C#N)C1(O)COC1,3.7603
NC1(COC1)C(O)C#N,2.5527
OC(C#C)C1(O)CCC1,2.0159
OC(C#C)C1(O)COC1,2.763
OC(C#N)C1(O)CCC1,5.1092
OC(C#N)C1(O)CNC1,3.3375
OC(C#N)C1(O)COC1,4.025
CC(C#C)C1(CC1)C#C,0.8773
CC(C#C)C1(CC1)C#N,4.0327
CC(C#C)C1(CN1)C#C,1.7103
CC(C#C)C1(CN1)C#N,4.6891
CC(C#C)C1(CO1)C#C,1.5905
CC(C#C)C1(CO1)C#N,3.4888
CC(C#N)C1(CC1)C#C,4.0946
CC(C#N)C1(CC1)C#N,5.7974
CC(C#N)C1(CN1)C#C,2.8533
CC(C#N)C1(CN1)C#N,1.5233
CC(C#N)C1(CO1)C#C,3.9892
CC(C#N)C1(CO1)C#N,0.8534
NC(C#C)C1(CC1)C#N,3.5132
NC(C#C)C1(CN1)C#N,5.9564
NC(C#C)C1(CO1)C#N,3.8232
NC(C#N)C1(CC1)C#C,4.715
NC(C#N)C1(CC1)C#N,5.7819
NC(C#N)C1(CN1)C#C,1.8406
NC(C#N)C1(CN1)C#N,0.7496
NC(C#N)C1(CO1)C#C,2.7658
NC(C#N)C1(CO1)C#N,1.2981
OC(C#C)C1(CC1)C#C,1.1982
OC(C#C)C1(CC1)C#N,3.8216
OC(C#C)C1(CN1)C#C,0.2282
OC(C#C)C1(CN1)C#N,3.6955
OC(C#C)C1(CO1)C#C,1.4073
OC(C#C)C1(CO1)C#N,2.3872
OC(C#N)C1(CC1)C#C,3.807
OC(C#N)C1(CC1)C#N,4.8462
OC(C#N)C1(CN1)C#C,2.0887
OC(C#N)C1(CN1)C#N,1.9856
OC(C#N)C1(CO1)C#C,3.4482
OC(C#N)C1(CO1)C#N,1.5018
CC(C#C)C1(CC1)C=O,2.6197
CC(C#C)C1(CN1)C=O,2.5244
CC(C#C)C1(CO1)C=O,1.7589
CC(C#N)C1(CC1)C=O,5.7429
CC(C#N)C1(CN1)C=O,1.1691
CC(C#N)C1(CO1)C=O,2.3432
OC(C#C)C1(CC1)C=O,2.1548
OC(C#C)C1(CN1)C=O,2.4526
OC(C#C)C1(CO1)C=O,1.8547
OC(C#N)C1(CC1)C=O,5.3783
OC(C#N)C1(CN1)C=O,2.173
OC(C#N)C1(CO1)C=O,3.1649
CC(C#C)C12CC(C1)C2,0.531
CC(C#C)C12CC(C1)O2,1.8707
CC(C#C)C12CN(C1)C2,1.6822
CC(C#N)C12CC(C1)C2,3.9011
CC(C#N)C12CC(C1)O2,4.7128
CC(C#N)C12CN(C1)C2,3.5528
NC(C#N)C12CC(C1)C2,4.5465
NC(C#N)C12CC(C1)N2,4.5016
NC(C#N)C12CC(C1)O2,3.4495
NC(C#N)C12CN(C1)C2,2.6168
OC(C#C)C12CC(C1)C2,1.4115
OC(C#C)C12CC(C1)O2,1.9944
OC(C#C)C12CN(C1)C2,1.4665
OC(C#N)C12CC(C1)C2,3.5073
OC(C#N)C12CC(C1)N2,4.028
OC(C#N)C12CC(C1)O2,4.6618
OC(C#N)C12CN(C1)C2,2.2947
CC(C#C)C12CC1CC2,0.4663
CC(C#C)C12CC1CO2,1.1461
CC(C#C)C12CC1OC2,1.7046
CC(C#C)C12CCC1N2,1.2491
CC(C#C)C12CCC1O2,1.2896
CC(C#N)C12CC1CC2,3.7869
CC(C#N)C12CC1CO2,2.6683
CC(C#N)C12CC1OC2,3.3153
CC(C#N)C12CCC1N2,3.4153
CC(C#N)C12CCC1O2,2.1935
CC(C#N)C12CN1CC2,5.0944
NC(C#N)C12CC1CC2,4.4908
NC(C#N)C12CC1CN2,2.6818
NC(C#N)C12CC1CO2,3.6041
NC(C#N)C12CC1OC2,3.6489
NC(C#N)C12CCC1N2,2.5271
NC(C#N)C12CCC1O2,1.0988
NC(C#N)C12CN1CC2,4.0297
OC(C#C)C12CC1CC2,1.1635
OC(C#C)C12CC1CO2,1.949
OC(C#C)C12CC1OC2,1.9586
OC(C#C)C12CCC1N2,2.9008
OC(C#C)C12CCC1O2,1.993
OC(C#C)C12CN1CC2,2.391
OC(C#N)C12CC1CC2,3.5434
OC(C#N)C12CC1CN2,3.7906
OC(C#N)C12CC1CO2,2.9489
OC(C#N)C12CC1OC2,2.4254
OC(C#N)C12CCC1N2,3.5742
OC(C#N)C12CCC1O2,2.3526
OC(C#N)C12CN1CC2,4.4866
CC(C#C)C1=CCCC1,0.5845
CC(C#C)C1=CCOC1,1.7361
CC(C#C)C1=NCCO1,1.3282
CC(C#N)C1=CCCC1,3.9943
CC(C#N)C1=CCOC1,4.1004
CC(C#N)C1=NCCO1,3.9944
NC(C#C)C1=NCCO1,2.46
NC(C#N)C1=CCCC1,4.6205
NC(C#N)C1=CCOC1,4.2052
NC(C#N)C1=NCCN1,3.4111
NC(C#N)C1=NCCO1,3.2902
OC(C#C)C1=CCCC1,1.5019
OC(C#C)C1=CCOC1,2.1029
OC(C#C)C1=NCCN1,1.8924
OC(C#C)C1=NCCO1,3.2822
OC(C#N)C1=CCCC1,3.6291
OC(C#N)C1=CCOC1,2.8921
OC(C#N)C1=NCCN1,5.4559
OC(C#N)C1=NCCO1,5.2009
CC(C#C)C1C(C)C1C,0.756
CC(C#C)C1C(C)C1O,1.2597
CC(C#C)C1C(C)N1C,1.5099
CC(C#C)C1C(O)C1O,2.191
CC(C#C)N1C(C)C1C,1.5139
CC(C#N)C1C(C)C1C,4.1319
CC(C#N)C1C(C)C1O,5.3252
CC(C#N)C1C(C)N1C,4.4744
CC(C#N)C1C(O)C1O,4.3062
CC(C#N)N1C(C)C1C,4.4885
CC1C(C(N)C#N)N1C,2.3693
CC1C(C(O)C#C)N1C,1.3323
CC1C(C(O)C#N)N1C,2.8843
CC1C(C)C1C(N)C#N,4.8202
CC1C(C)C1C(O)C#C,1.438
CC1C(C)C1C(O)C#N,3.843
CC1C(O)C1C(N)C#N,4.2288
CC1C(O)C1C(O)C#C,2.1603
CC1C(O)C1C(O)C#N,5.0901
NC(C#N)C1C(O)C1O,1.7517
OC(C#C)C1C(O)C1O,2.582
OC(C#N)C1C(O)C1O,4.4018
CC(C#C)C1C2CC1C2,0.6508
CC(C#C)C1C2CC1O2,1.7938
CC(C#N)C1C2CC1C2,4.0614
CC(C#N)C1C2CC1O2,3.8241
CC(C#N)C1C2CN1C2,5.3993
CC(C#N)N1C2CC1C2,4.4085
NC(C#N)C1C2CC1C2,2.9341
NC(C#N)C1C2CC1O2,2.8589
NC(C#N)C1C2CN1C2,4.3166
OC(C#C)C1C2CC1C2,1.3999
OC(C#C)C1C2CC1O2,1.2635
OC(C#C)C1C2CN1C2,1.1734
OC(C#N)C1C2CC1C2,3.6468
OC(C#N)C1C2CC1O2,2.592
OC(C#N)C1C2CN1C2,4.5455
CC(C#C)C1C2CCC12,0.8719
CC(C#C)C1C2COC12,1.9482
CC(C#C)N1C2CCC12,1.3381
CC(C#N)C1C2CCC12,4.2415
CC(C#N)C1C2CCN12,4.9429
CC(C#N)C1C2COC12,4.92
CC(C#N)N1C2CCC12,4.4846
NC(C#N)C1C2CCC12,4.9068
NC(C#N)C1C2CCN12,3.8445
NC(C#N)C1C2COC12,5.6431
OC(C#C)C1C2CCC12,1.5667
OC(C#C)C1C2CCN12,0.2382
OC(C#C)C1C2COC12,2.5261
OC(C#N)C1C2CCC12,4.0027
OC(C#N)C1C2CCN12,3.8824
OC(C#N)C1C2COC12,4.5823
CC(C#C)C1CC(=N)O1,2.8301
CC(C#C)C1CC(=O)C1,2.6199
CC(C#C)C1CC(=O)N1,3.9633
CC(C#C)C1CC(=O)O1,4.0574
CC(C#C)N1CC(=O)C1,2.6537
CC(C#N)C1CC(=N)O1,5.0048
CC(C#N)C1CC(=O)C1,3.3352
CC(C#N)C1CC(=O)N1,6.0867
CC(C#N)C1CC(=O)O1,5.8409
CC(C#N)N1CC(=O)C1,3.8501
NC(C#N)C1CC(=N)O1,3.8901
NC(C#N)C1CC(=O)N1,3.7027
NC(C#N)C1CC(=O)O1,5.853
OC(C#C)C1CC(=N)O1,3.0095
OC(C#C)C1CC(=O)C1,3.1868
OC(C#C)C1CC(=O)N1,4.1359
OC(C#C)C1CC(=O)O1,3.9961
OC(C#N)C1CC(=N)O1,2.895
OC(C#N)C1CC(=O)C1,2.2069
OC(C#N)C1CC(=O)N1,2.8727
OC(C#N)C1CC(=O)O1,4.4556
CC(C#C)C1CC(C)C1,0.713
CC(C#C)C1CC(C)O1,1.4025
CC(C#C)C1CC(O)C1,1.0934
CC(C#C)N1CC(O)C1,1.403
CC(C#N)C1CC(C)C1,4.0995
CC(C#N)C1CC(C)O1,3.6624
CC(C#N)C1CC(O)C1,3.316
CC(C#N)N1CC(C)C1,3.1612
CC(C#N)N1CC(O)C1,3.1577
CC1CC(C1)C(N)C#N,2.6686
CC1CC(C1)C(O)C#C,1.335
CC1CC(C1)C(O)C#N,3.6199
CC1CC(O1)C(N)C#N,2.5822
CC1CC(O1)C(O)C#C,1.1684
CC1CC(O1)C(O)C#N,4.5745
CN1CC(C1)C(O)C#N,3.1173
NC(C#N)C1CC(O)C1,4.6451
OC(C#C)C1CC(O)C1,2.7427
OC(C#N)C1CC(O)C1,3.7863
CC(C#C)C1CC1(C)C,0.5749
CC(C#C)C1CC1(C)O,1.7121
CC(C#C)C1OC1(C)C,1.2558
CC(C#C)N1CC1(C)C,1.2157
CC(C#N)C1CC1(C)C,3.9012
CC(C#N)C1CC1(C)O,4.8271
CC(C#N)C1NC1(C)C,3.5329
CC(C#N)C1OC1(C)C,2.4778
CC(C#N)N1CC1(C)C,4.1052
CC1(C)CC1C(N)C#N,2.5705
CC1(C)CC1C(O)C#C,1.3357
CC1(C)CC1C(O)C#N,3.8915
CC1(C)NC1C(N)C#N,5.642
CC1(C)NC1C(O)C#C,2.3082
CC1(C)NC1C(O)C#N,4.5129
CC1(C)OC1C(N)C#N,4.6716
CC1(C)OC1C(O)C#C,1.4289
CC1(C)OC1C(O)C#N,4.4276
CC1(O)CC1C(N)C#N,1.6265
CC1(O)CC1C(O)C#C,1.5334
CC1(O)CC1C(O)C#N,4.308
CC(C#C)C1CC1C#C,1.0311
CC(C#C)C1CC1C#N,4.2361
CC(C#C)C1NC1C#C,1.4185
CC(C#C)C1NC1C#N,4.6593
CC(C#C)C1OC1C#C,1.1564
CC(C#C)C1OC1C#N,3.4857
CC(C#C)N1CC1C#C,1.1694
CC(C#C)N1CC1C#N,3.1627
CC(C#N)C1CC1C#C,4.1598
CC(C#N)C1CC1C#N,6.0919
CC(C#N)C1NC1C#C,3.5485
CC(C#N)C1NC1C#N,5.7754
CC(C#N)C1OC1C#C,2.3221
CC(C#N)C1OC1C#N,3.8493
CC(C#N)N1CC1C#C,4.3912
CC(C#N)N1CC1C#N,5.6828
NC(C#N)C1CC1C#C,3.0443
NC(C#N)C1CC1C#N,5.2535
NC(C#N)C1NC1C#C,4.4149
NC(C#N)C1NC1C#N,5.4117
NC(C#N)C1OC1C#C,5.1891
NC(C#N)C1OC1C#N,1.8234
OC(C#C)C1CC1C#C,1.6413
OC(C#C)C1CC1C#N,4.6158
OC(C#C)C1NC1C#C,2.9147
OC(C#C)C1NC1C#N,5.7325
OC(C#C)C1OC1C#C,1.6851
OC(C#C)C1OC1C#N,4.3682
OC(C#N)C1CC1C#C,3.6453
OC(C#N)C1CC1C#N,5.7844
OC(C#N)C1NC1C#C,4.6669
OC(C#N)C1NC1C#N,4.8378
OC(C#N)C1OC1C#C,4.4055
OC(C#N)C1OC1C#N,3.4056
CC(C#C)C1CC1C=O,3.4444
CC(C#C)C1CN1C=O,3.867
CC(C#C)C1NC1C=O,3.2269
CC(C#C)C1OC1C=O,2.6626
CC(C#C)N1CC1C=O,2.9598
CC(C#N)C1CC1C=O,5.8208
CC(C#N)C1CN1C=O,6.0604
CC(C#N)C1NC1C=O,5.1796
CC(C#N)C1OC1C=O,2.7976
CC(C#N)N1CC1C=O,4.3478
NC(C#N)C1CN1C=O,4.3816
OC(C#C)C1CC1C=O,4.4145
OC(C#C)C1CN1C=O,3.8795
OC(C#C)C1NC1C=O,3.9182
OC(C#C)C1OC1C=O,2.827
OC(C#N)C1CC1C=O,4.8368
OC(C#N)C1CN1C=O,3.1729
OC(C#N)C1NC1C=O,2.9343
OC(C#N)C1OC1C=O,5.3681
CC(C#C)C1CC2CC12,0.7205
CC(C#C)C1CC2OC12,1.9272
CC(C#C)C1OC2CC12,1.261
CC(C#N)C1CC2CC12,4.0427
CC(C#N)C1CC2CN12,5.2992
CC(C#N)C1CC2NC12,4.2959
CC(C#N)C1CC2OC12,4.5021
CC(C#N)C1CN2CC12,3.271
CC(C#N)C1OC2CC12,3.1058
CC(C#N)N1CC2CC12,4.193
NC(C#N)C1CC2CC12,2.9068
NC(C#N)C1CC2CN12,5.7141
NC(C#N)C1CC2NC12,5.2789
NC(C#N)C1CC2OC12,5.3249
NC(C#N)C1CN2CC12,2.3284
NC(C#N)C1NC2CC12,4.8464
NC(C#N)C1OC2CC12,3.9875
OC(C#C)C1CC2CC12,1.6271
OC(C#C)C1CC2CN12,0.7064
OC(C#C)C1CC2NC12,2.9299
OC(C#C)C1CC2OC12,2.8129
OC(C#C)C1CN2CC12,1.6499
OC(C#C)C1OC2CC12,2.0653
OC(C#N)C1CC2CC12,3.6602
OC(C#N)C1CC2CN12,4.3362
OC(C#N)C1CC2NC12,4.3871
OC(C#N)C1CC2OC12,4.3123
OC(C#N)C1CN2CC12,2.1547
OC(C#N)C1NC2CC12,5.0848
OC(C#N)C1OC2CC12,5.072
CC(C#C)C1CC=CC1,0.5424
CC(C#C)C1CN=CO1,1.9086
CC(C#N)C1CC=CC1,3.9296
CC(C#N)C1CN=CO1,4.5148
CC(C#N)N1CC=CC1,3.2626
NC(C#N)C1CC=CC1,2.8117
NC(C#N)C1CN=CO1,3.3972
OC(C#C)C1CC=CC1,1.3968
OC(C#C)C1CN=CO1,2.4012
OC(C#N)C1CC=CC1,3.431
OC(C#N)C1CN=CO1,2.3399
CC(C#C)C1CCC1=O,2.9961
CC(C#C)C1CNC1=O,3.8673
CC(C#C)C1COC1=N,2.7045
CC(C#C)C1COC1=O,4.1171
CC(C#C)C1NCC1=O,2.7852
CC(C#C)C1OCC1=O,1.2558
CC(C#C)N1CCC1=O,3.2274
CC(C#N)C1CCC1=O,6.0393
CC(C#N)C1CNC1=O,7.0508
CC(C#N)C1COC1=N,5.474
CC(C#N)C1COC1=O,6.2515
CC(C#N)C1NCC1=O,5.7168
CC(C#N)C1OCC1=O,4.4732
CC(C#N)N1CCC1=O,4.2382
NC(C#N)C1CNC1=O,3.6932
NC(C#N)C1COC1=N,3.1343
NC(C#N)C1COC1=O,5.6865
OC(C#C)C1CCC1=O,2.3483
OC(C#C)C1CNC1=O,2.7494
OC(C#C)C1COC1=N,1.969
OC(C#C)C1COC1=O,3.5528
OC(C#C)C1NCC1=O,3.8897
OC(C#C)C1OCC1=O,2.012
OC(C#N)C1CCC1=O,5.2178
OC(C#N)C1CNC1=O,6.0096
OC(C#N)C1COC1=N,4.3503
OC(C#N)C1COC1=O,5.0567
OC(C#N)C1NCC1=O,4.2448
OC(C#N)C1OCC1=O,3.2302
CC(C#C)C1CCC1C,0.5636
CC(C#C)C1CCC1O,1.7126
CC(C#C)C1COC1C,1.5064
CC(C#C)C1OCC1C,1.3661
CC(C#C)C1OCC1O,1.5698
CC(C#N)C1CCC1C,3.9267
CC(C#N)C1CCC1O,4.4611
CC(C#N)C1CCN1C,4.4056
CC(C#N)C1COC1C,2.9203
CC(C#N)C1NCC1O,3.523
CC(C#N)C1OCC1C,3.0101
CC(C#N)C1OCC1O,2.1563
CC(C#N)N1CCC1C,3.1597
CC1CCC1C(N)C#N,2.6228
CC1CCC1C(O)C#C,1.362
CC1CCC1C(O)C#N,3.646
CC1COC1C(N)C#N,2.8274
CC1COC1C(O)C#C,1.2825
CC1COC1C(O)C#N,4.718
CC1OCC1C(N)C#N,3.5
CC1OCC1C(O)C#C,2.2055
CC1OCC1C(O)C#N,2.9046
CN1CCC1C(N)C#N,4.6575
CN1CCC1C(O)C#N,4.5621
NC(C#N)C1CCC1O,5.377
NC(C#N)C1NCC1O,4.0555
NC(C#N)C1OCC1O,7.2695
OC(C#C)C1CCC1O,2.5683
OC(C#C)C1OCC1O,1.1757
OC(C#N)C1CCC1O,4.4371
OC(C#N)C1NCC1O,3.8757
OC(C#N)C1OCC1O,3.5044
CC(C#C)C1CCC=C1,0.7336
CC(C#C)C1COC=N1,1.3987
CC(C#C)C1OCC=C1,1.2727
CC(C#N)C1CCC=C1,4.1647
CC(C#N)C1COC=N1,3.9341
CC(C#N)C1OCC=C1,3.6077
CC(C#N)N1CCN=C1,4.5832
NC(C#N)C1CCC=C1,4.3078
NC(C#N)C1COC=N1,3.9859
NC(C#N)C1OCC=C1,6.1509
OC(C#C)C1CCC=C1,1.2202
OC(C#C)C1COC=N1,1.2361
OC(C#C)C1OCC=C1,2.0965
OC(C#N)C1CCC=C1,3.5946
OC(C#N)C1COC=N1,4.0031
OC(C#N)C1OCC=C1,5.2845
CC(C#C)C1CCCC1,0.6754
CC(C#C)C1CCCO1,1.4004
CC(C#C)C1CCOC1,1.6899
CC(C#C)C1COCO1,1.2334
CC(C#C)C1OCCO1,1.6086
CC(C#N)C1CCCC1,4.0556
CC(C#N)C1CCCO1,3.684
CC(C#N)C1CCOC1,4.3506
CC(C#N)C1COCO1,3.4823
CC(C#N)C1OCCO1,4.9049
CC(C#N)N1CCCC1,3.4001
NC(C#N)C1CCCC1,4.7554
NC(C#N)C1CCCO1,4.5276
NC(C#N)C1CCOC1,3.9587
NC(C#N)C1COCO1,3.9346
NC(C#N)C1OCCO1,2.3206
OC(C#C)C1CCCC1,1.3147
OC(C#C)C1CCCO1,1.1353
OC(C#C)C1CCOC1,1.3286
OC(C#C)C1COCO1,1.6312
OC(C#C)C1OCCO1,2.0163
OC(C#N)C1CCCC1,3.5656
OC(C#N)C1CCCO1,4.6474
OC(C#N)C1CCOC1,3.8903
OC(C#N)C1COCO1,3.6727
OC(C#N)C1OCCO1,3.6409
CC(=O)C(O)C#CC#C,2.8857
CC(=O)C(O)C#CC#N,4.398
CC(C#CC#C)C(C)=O,1.8885
CC(C#CC#C)C(N)=O,2.6707
CC(C#CC#N)C(C)=O,3.5707
CC(C#CC#N)C(N)=O,1.9119
NC(=O)C(O)C#CC#C,4.001
NC(=O)C(O)C#CC#N,4.4988
NC(C#CC#C)C(N)=O,3.2721
[NH3+]C(C#CC#C)C([O-])=O,4.9331
NC(C#CC#N)C(N)=O,2.9761
CC(C#CC#C)C1CC1,1.2608
CC(C#CC#C)C1CN1,1.4554
CC(C#CC#C)C1CO1,1.8329
CC(C#CC#C)N1CC1,1.5578
CC(C#CC#N)C1CC1,5.4548
CC(C#CC#N)C1CN1,4.3186
CC(C#CC#N)C1CO1,5.3525
CC(C#CC#N)N1CC1,5.5216
NC(C#CC#N)C1CN1,3.4592
NC(C#CC#N)C1CO1,3.8292
OC(C#CC#C)C1CC1,1.1639
OC(C#CC#C)C1CN1,2.1676
OC(C#CC#C)C1CO1,1.5077
OC(C#CC#N)C1CC1,4.122
OC(C#CC#N)C1CN1,2.6509
OC(C#CC#N)C1CO1,4.7799
CC(=O)C(O)C#CC=O,1.7848
CC(C#CC=O)C(C)=O,1.8086
CC(C#CC=O)C(N)=O,1.2973
NC(=O)C(O)C#CC=O,1.8107
CC(C#CC=O)C1CC1,4.0363
CC(C#CC=O)C1CN1,3.8247
CC(C#CC=O)C1CO1,3.9459
CC(C#CC=O)N1CC1,4.1425
OC(C#CC=O)C1CC1,2.7142
OC(C#CC=O)C1CN1,2.7347
OC(C#CC=O)C1CO1,3.9885
CC(=O)C(O)C(=O)C#C,4.9283
CC(C(C)=O)C(=O)C#C,4.4764
CC(C(N)=O)C(=O)C#C,2.6021
CC(C(N)=O)C(=O)C#N,3.069
CN(C(C)=N)C(=O)C#C,1.2615
CN(C(C)=N)C(=O)C#N,3.5933
CN(C(C)=O)C(=N)C#C,1.6548
CN(C(C)=O)C(=N)C#N,5.4767
CN(C(C)=O)C(=O)C#C,5.8609
CN(C(C)=O)C(=O)C#N,5.8437
CN(C(N)=N)C(=O)C#C,0.8334
CN(C(N)=N)C(=O)C#N,3.4978
CN(C(N)=O)C(=N)C#C,3.5219
CN(C(N)=O)C(=N)C#N,1.8353
CN(C(N)=O)C(=O)C#C,2.179
CN(C(N)=O)C(=O)C#N,1.9197
NC(=[NH2+])[C-](O)C(=O)C#N,7.7722
NC(=O)C(O)C(=O)C#C,5.9137
CC(C(N)=O)C(=O)C=O,4.1028
CN(C(C)=N)C(=O)C=O,1.3199
CN(C(C)=O)C(=N)C=O,4.8033
CN(C(C)=O)C(=O)C=O,4.2689
CN(C(N)=N)C(=O)C=O,1.6728
CN(C(N)=O)C(=N)C=O,1.1851
CN(C(N)=O)C(=O)C=O,1.3536
NC(=[NH2+])[C-](O)C(=O)C=O,4.7141
