smiles,gap
CC12C=CCN1C2C=O,0.1999
CC12N=COC1C2C=O,0.2197
OC12C=CCC1C2C=O,0.2115
CC12C=CCC1CC2=O,0.2063
CC12C=CCC1NC2=O,0.2386
CC12C=CCC1OC2=N,0.2551
CC12C=CCC1OC2=O,0.2433
CC12C=CCN1CC2=O,0.2037
CC12N=CNC1CC2=O,0.2003
CC12N=COC1CC2=O,0.2063
NC12C=CCC1OC2=N,0.2359
NC12C=CCC1OC2=O,0.2302
OC12C=CCC1CC2=O,0.2079
OC12C=CCC1NC2=N,0.2441
OC12C=CCC1NC2=O,0.2356
OC12C=CCC1OC2=N,0.2504
OC12C=CCC1OC2=O,0.234
CC12C=CCC1CC=C2,0.2465
CC12C=CCC1OC=N2,0.2523
OC12C=CCC1CC=C2,0.2383
CC12C=CCC3C1CC23,0.2499
CC12C=CCC3C1CN23,0.2279
CC12C=CCC3C1OC23,0.243
CC12C=CCN3C1CC23,0.2279
CC12N=CNC3C1OC23,0.2423
CC12N=COC3C1CC23,0.2633
CC12N=COC3C1NC23,0.2531
CC12N=COC3C1OC23,0.2419
OC12C=CCC3C1CC23,0.2455
OC12C=CCC3C1OC23,0.2415
OC12C=CCN3C1CC23,0.2231
CC12C=CCC3CC1C23,0.2461
CC12C=CCC3OC1C23,0.2365
CC12N=COC3CC1C23,0.2541
OC12C=CCC3CC1C23,0.2435
OC12C=CCC3OC1C23,0.2312
CC12CC(=O)C1C1CC21,0.2061
CC12CC(=O)C1C1CN21,0.2007
CC12CC(=O)C1C1NC21,0.2067
CC12CC(=O)C1C1OC21,0.213
CC12CC(=O)C1N1CC21,0.1966
CC12CC(=O)N1C1CC21,0.2325
CC12NC(=O)C1C1CC21,0.2606
CC12NC(=O)C1C1NC21,0.2561
CC12NC(=O)C1C1OC21,0.2628
CC12NC(=O)C1N1CC21,0.2501
CC12OC(=N)C1C1CC21,0.2798
CC12OC(=N)C1C1NC21,0.2693
CC12OC(=N)C1C1OC21,0.2807
CC12OC(=N)C1N1CC21,0.2515
CC12OC(=O)C1C1CC21,0.2613
CC12OC(=O)C1C1NC21,0.257
CC12OC(=O)C1C1OC21,0.2696
CC12OC(=O)C1N1CC21,0.2444
OC12CC(=O)C1C1CC21,0.2035
OC12CC(=O)C1C1NC21,0.2069
OC12CC(=O)C1C1OC21,0.2119
OC12CC(=O)C1N1CC21,0.198
CC12CC(=N)N1C2C#N,0.2448
CC12CC(=O)C1C2C#C,0.228
CC12CC(=O)C1C2C#N,0.2282
CC12CC(=O)N1C2C#C,0.2298
CC12CC(=O)N1C2C#N,0.232
CC12NC(=O)C1C2C#C,0.2426
CC12NC(=O)C1C2C#N,0.2447
CC12OC(=N)C1C2C#C,0.2567
CC12OC(=N)C1C2C#N,0.2665
CC12OC(=O)C1C2C#C,0.2525
CC12OC(=O)C1C2C#N,0.2666
OC12CC(=O)C1C2C#C,0.2273
OC12CC(=O)C1C2C#N,0.2274
CC12CC(=O)C1C2C=O,0.2128
CC12CC(=O)C1N2C=O,0.2163
CC12CC(=O)N1C2C=O,0.1946
CC12NC(=O)C1C2C=O,0.1992
CC12OC(=N)C1C2C=O,0.2163
CC12OC(=O)C1C2C=O,0.2152
OC12CC(=O)C1C2C=O,0.2061
CC12CC(=O)C1C=CC2,0.2076
CC12CC(=O)C1N=CN2,0.195
CC12CC(=O)C1N=CO2,0.2056
CC12CC(=O)N1C=CC2,0.2175
CC12CC(=O)N1C=NC2,0.2332
CC12CC=CC1C(=N)O2,0.257
CC12CC=CC1C(=O)N2,0.2415
CC12CC=CC1C(=O)O2,0.2461
OC12CC(=O)C1C=CC2,0.2077
CC12CC(=O)C1CC=C2,0.2197
CC12CC(=O)C1NC=N2,0.1958
CC12CC(=O)C1OC=N2,0.2012
CC12CC(=O)N1CC=C2,0.2458
CC12NC(=O)C1CC=C2,0.2449
CC12OC(=N)C1CC=C2,0.2512
CC12OC(=O)C1CC=C2,0.2575
OC12CC(=O)C1CC=C2,0.2181
CC12CC(=O)C1CCC2,0.2182
CC12CC(=O)C1CCO2,0.2108
CC12CC(=O)C1COC2,0.2143
CC12CC(=O)C1OCC2,0.1949
CC12CC(=O)C1OCO2,0.1932
CC12CC(=O)N1CCC2,0.2526
CC12CCCC1C(=N)O2,0.2876
CC12CCCC1C(=O)N2,0.2768
CC12CCCC1C(=O)O2,0.2783
CC12CCNC1C(=N)O2,0.2586
CC12CCNC1C(=O)O2,0.2461
CC12CCOC1C(=N)N2,0.2613
CC12CCOC1C(=N)O2,0.2717
CC12CCOC1C(=O)N2,0.2544
CC12CCOC1C(=O)O2,0.2509
CC12COCC1C(=N)O2,0.2861
CC12COCC1C(=O)N2,0.2747
CC12COCC1C(=O)O2,0.274
OC12CC(=O)C1CCC2,0.2145
OC12CC(=O)C1COC2,0.2138
OC12CC(=O)C1OCC2,0.1946
CC12CC(=O)C3C1CC23,0.2213
CC12CC(=O)C3C1CN23,0.2161
CC12CC(=O)C3C1OC23,0.2107
CC12NC(=O)C3C1CC23,0.2519
CC12NC(=O)C3C1NC23,0.2361
CC12NC(=O)C3C1OC23,0.2404
CC12OC(=N)C3C1CC23,0.275
CC12OC(=N)C3C1NC23,0.2576
CC12OC(=N)C3C1OC23,0.2591
CC12OC(=O)C3C1CC23,0.2658
CC12OC(=O)C3C1NC23,0.2389
CC12OC(=O)C3C1OC23,0.2426
OC12CC(=O)C3C1CC23,0.221
OC12CC(=O)C3C1NC23,0.2118
OC12CC(=O)C3C1OC23,0.2099
CC12CC(=O)C3CC1C23,0.2238
CC12CC(=O)C3CC1N23,0.2184
CC12CC(=O)C3CN1C23,0.2164
CC12CC(=O)C3OC1C23,0.2122
CC12CC(=O)N3CC1C23,0.2308
CC12NC(=O)C3CC1C23,0.2573
CC12NC(=O)C3OC1C23,0.2332
CC12NC(=O)N3CC1C23,0.2534
CC12OC(=N)C3CC1C23,0.2692
CC12OC(=N)C3NC1C23,0.2446
CC12OC(=N)C3OC1C23,0.2408
CC12OC(=O)C3CC1C23,0.2695
CC12OC(=O)C3NC1C23,0.2381
CC12OC(=O)C3OC1C23,0.2376
CC12OC(=O)N3CC1C23,0.2629
OC12CC(=O)C3CC1C23,0.2205
OC12CC(=O)C3NC1C23,0.2113
OC12CC(=O)C3OC1C23,0.2119
OC12CC(=O)N3CC1C23,0.2291
CC12CC(C)(C1)C(=N)O2,0.2871
CC12CC(C)(C1)C(=O)C2,0.2278
CC12CC(C)(C1)C(=O)N2,0.259
CC12CC(C)(C1)C(=O)O2,0.2752
CC12CC(C)(O1)C(=O)C2,0.2132
CC12CC(N)(C1)C(=O)O2,0.2543
CC12CC(O)(C1)C(=N)O2,0.2861
CC12CC(O)(C1)C(=O)C2,0.2312
CC12CC(O)(C1)C(=O)N2,0.2641
CC12CC(O)(C1)C(=O)O2,0.279
CC12CC(O)(C1)CC2=O,0.2291
OC12CC(O)(C1)C(=O)C2,0.2326
CC12CC(C)(C1)C1CC21,0.3429
CC12CC(C)(C1)C1NC21,0.3101
CC12CC(C)(C1)C1OC21,0.3335
CC12CC(C)(C1)N1CC21,0.3184
CC12CC(C)(O1)C1CC21,0.3383
CC12CC(C)(O1)C1NC21,0.3052
CC12CC(C)(O1)C1OC21,0.3213
CC12CC(O)(C1)C1CC21,0.322
CC12CC(O)(C1)C1CN21,0.2997
CC12CC(O)(C1)C1NC21,0.3043
CC12CC(O)(C1)C1OC21,0.3233
OC12CC(O)(C1)C1CC21,0.3149
OC12CC(O)(C1)C1NC21,0.3041
OC12CC(O)(C1)C1OC21,0.3202
CC12CC(C)(O1)C2(C)C,0.3077
CC1(C)C2(C)CC1(O)C2,0.3297
CC1(C)C2(O)CC1(O)C2,0.3105
CC1(O)C2(C)CC1(C)C2,0.316
CC12CC(C)(O1)C2(C)O,0.2959
CC1(O)C2(O)CC1(O)C2,0.3064
CC12CC(C)(C1)C2(C)C,0.3494
CC12CC(O)(C1)C2(C)O,0.3226
CC12CC(C)(C1)C21CC1,0.3494
CC12CC(C)(C1)C21CN1,0.3074
CC12CC(C)(C1)C21CO1,0.3429
CC12CC(C)(O1)C21CC1,0.312
CC12CC(C)(O1)C21CN1,0.3029
CC12CC(C)(O1)C21CO1,0.3267
CC12CC(O)(C1)C21CC1,0.3308
CC12CC(O)(C1)C21CN1,0.2997
CC12CC(O)(C1)C21CO1,0.3257
OC12CC(O)(C1)C21CC1,0.3137
OC12CC(O)(C1)C21CN1,0.2958
OC12CC(O)(C1)C21CO1,0.3124
CC12CC(C)(C1)C2C#C,0.2953
CC12CC(C)(C1)C2C#N,0.3212
CC12CC(C)(N1)C2C#N,0.2771
CC12CC(C)(O1)C2C#C,0.2768
CC12CC(C)(O1)C2C#N,0.2752
CC12CC(O)(C1)C2C#C,0.2972
CC12CC(O)(C1)C2C#N,0.3041
OC12CC(O)(C1)C2C#C,0.2962
OC12CC(O)(C1)C2C#N,0.2951
CC12CC(C)(C1)C2C=O,0.2176
CC12CC(C)(C1)N2C=O,0.2471
CC12CC(C)(O1)C2C=O,0.2032
CC12CC(O)(C1)C2C=O,0.2187
OC12CC(O)(C1)C2C=O,0.2199
CC12CC(C)(C1)C=CC2,0.2551
CC12CC(C)(C1)N=CO2,0.2667
CC12CC(C)(O1)C=CC2,0.2432
CC12CC(O)(C1)C=CC2,0.2517
CC12CC(O)(C1)CC=C2,0.2547
OC12CC(O)(C1)C=CC2,0.2516
CC12CC(C)(C1)CCC2,0.3472
CC12CC(C)(C1)COC2,0.3252
CC12CC(C)(C1)OCC2,0.3129
CC12CC(C)(C1)OCO2,0.3247
CC12CC(C)(CCC1)O2,0.3129
CC12CC(C)(COC1)O2,0.3205
CC12CC(O)(C1)CCC2,0.3249
CC12CC(O)(C1)CCO2,0.3141
CC12CC(O)(C1)COC2,0.3145
OC12CC(O)(C1)CCC2,0.3232
OC12CC(O)(C1)COC2,0.3099
CC12CC(C)(C=C1)C2=O,0.2418
CC12CC(O)(C=C1)C2=O,0.2361
CC12NC(C)(C=C1)C2=O,0.2422
CC12OC(C)(C=C1)C2=O,0.2394
OC12CC(O)(C=C1)C2=O,0.2288
CC12CC(C)(C=C1)C=C2,0.2142
CC12CC(O)(C=C1)C=C2,0.2163
CC12OC(C)(C=C1)C=C2,0.1986
OC12CC(O)(C=C1)C=C2,0.2181
CC12CC(C)(CC1)C2=O,0.2266
CC12CC(C)(OC1)C2=O,0.2064
CC12CC(O)(CC1)C2=O,0.2241
CC12CC(O)(CO1)C2=O,0.203
CC12CCC(C)(N1)C2=O,0.2264
CC12CCC(C)(O1)C2=O,0.2316
OC12CC(O)(CC1)C2=O,0.2188
CC12CC(C1)(C#C)C2=O,0.2418
CC12CC(C1)(C#N)C2=O,0.2496
CC12CC(N1)(C#C)C2=O,0.2372
CC12CC(N1)(C#N)C2=O,0.2452
CC12CC(O1)(C#C)C2=O,0.2313
CC12CC(O1)(C#N)C2=O,0.2385
OC12CC(C1)(C#C)C2=O,0.2372
OC12CC(C1)(C#N)C2=O,0.2431
CC12CC(C1)(C2)C1CC1,0.3544
CC12CC(C1)(C2)C1CO1,0.3521
CC12CC(C1)(C2)N1CC1,0.3154
CC12CC(C1)(O2)C1CC1,0.3172
CC12CC(C1)(O2)C1CN1,0.3242
CC12CC(C1)(O2)C1CO1,0.3195
OC12CC(C1)(C2)C1CC1,0.3301
OC12CC(C1)(C2)C1CO1,0.3387
OC12CC(C1)(C2)N1CC1,0.3079
CC12CC(C1)(C=O)C2=O,0.2088
CC12CC(N1)(C=O)C2=O,0.2069
CC12CC(O1)(C=O)C2=O,0.2106
OC12CC(C1)(C=O)C2=O,0.211
CC12CC(C1)(C=O)C=C2,0.2137
CC12CC(N1)(C=O)C=C2,0.2024
CC12CC(O1)(C=O)C=C2,0.2072
OC12CC(C1)(C=O)C=C2,0.2155
CC12CC(C1)(C=C2)C#C,0.2383
CC12CC(C1)(C=C2)C#N,0.24
CC12CC(N1)(C=C2)C#N,0.2357
CC12CC(O1)(C=C2)C#C,0.2336
CC12CC(O1)(C=C2)C#N,0.235
OC12CC(C1)(C=C2)C#C,0.239
OC12CC(C1)(C=C2)C#N,0.2404
CC12CC(C1)(CC2)C#C,0.3021
CC12CC(C1)(CC2)C#N,0.3298
CC12CC(C1)(CO2)C#C,0.2842
CC12CC(C1)(CO2)C#N,0.2816
CC12CC(C1)(NC2)C#N,0.2654
CC12CC(C1)(OC2)C#C,0.2716
CC12CC(C1)(OC2)C#N,0.276
CC12CC(CC1)(N2)C#N,0.2789
CC12CC(CC1)(O2)C#C,0.2714
CC12CC(CC1)(O2)C#N,0.2731
OC12CC(C1)(CC2)C#C,0.2969
OC12CC(C1)(CC2)C#N,0.3047
OC12CC(C1)(NC2)C#N,0.261
OC12CC(C1)(OC2)C#C,0.2672
OC12CC(C1)(OC2)C#N,0.272
CC12CC(C1)(CC2)C=O,0.2237
CC12CC(C1)(CO2)C=O,0.2175
CC12CC(C1)(OC2)C=O,0.2177
CC12CC(CC1)(O2)C=O,0.2181
OC12CC(C1)(CC2)C=O,0.2231
OC12CC(C1)(OC2)C=O,0.2194
CC12CC(C1)C(=O)C2=O,0.1537
CC12CC(N1)C(=O)C2=O,0.1469
CC12CC(O1)C(=O)C2=O,0.1418
OC12CC(C1)C(=O)C2=O,0.1545
CC12CC(C1)C(=O)C=C2,0.1861
CC12CC(O1)C(=O)C=C2,0.1703
OC12CC(C1)C(=O)C=C2,0.186
CC12CC(C1)C(=N)OC2,0.287
CC12CC(C1)C(=O)CC2,0.2272
CC12CC(C1)C(=O)CN2,0.2075
CC12CC(C1)C(=O)CO2,0.2273
CC12CC(C1)C(=O)NC2,0.2731
CC12CC(C1)C(=O)OC2,0.2762
CC12CC(N1)C(=N)OC2,0.2674
CC12CC(N1)C(=O)OC2,0.253
CC12CC(O1)C(=N)OC2,0.2692
CC12CC(O1)C(=O)CC2,0.2097
CC12CC(O1)C(=O)NC2,0.2506
CC12CC(O1)C(=O)OC2,0.248
OC12CC(C1)C(=N)OC2,0.2873
OC12CC(C1)C(=O)CC2,0.2279
OC12CC(C1)C(=O)NC2,0.2729
OC12CC(C1)C(=O)OC2,0.2769
CC12CC(C1)C(=C2)C#C,0.1908
CC12CC(C1)C(=C2)C#N,0.1992
CC12CC(N1)C(=C2)C#N,0.1951
CC12CC(O1)C(=C2)C#C,0.1904
CC12CC(O1)C(=C2)C#N,0.1974
OC12CC(C1)C(=C2)C#C,0.1912
OC12CC(C1)C(=C2)C#N,0.1997
CC1(C)CC2(O)CC1C2,0.332
CC1(C)CC2(O)CN1C2,0.2938
CC1(O)CC2(O)CC1C2,0.3196
CC12CC(C1)C(C)(C)C2,0.3701
CC12CC(C1)C(C)(C)O2,0.3212
CC12CC(C1)C(C)(O)C2,0.3303
CC12CC(O1)C(C)(C)C2,0.3252
CC12CC(O1)C(C)(O)C2,0.3088
CC12CC(C1)C(C2)C#C,0.3083
CC12CC(C1)C(C2)C#N,0.3403
CC12CC(C1)C(N2)C#N,0.2738
CC12CC(C1)C(O2)C#C,0.2785
CC12CC(C1)C(O2)C#N,0.2809
CC12CC(O1)C(C2)C#C,0.2918
CC12CC(O1)C(C2)C#N,0.2948
CC12CN(C1)C(C2)C#N,0.2686
OC12CC(C1)C(C2)C#C,0.3039
OC12CC(C1)C(C2)C#N,0.3036
OC12CN(C1)C(C2)C#C,0.2668
OC12CN(C1)C(C2)C#N,0.2652
CC12CC(C1)C(C2)C=O,0.2275
CC12CC(C1)C(O2)C=O,0.2149
CC12CC(C1)N(C2)C=O,0.2708
CC12CC(O1)C(C2)C=O,0.2205
CC12CN(C1)C(C2)C=O,0.2116
OC12CC(C1)C(C2)C=O,0.2227
OC12CC(C1)N(C2)C=O,0.2702
OC12CN(C1)C(C2)C=O,0.2092
CC12CC(C1)C(C=O)=C2,0.1872
CC12CC(O1)C(C=O)=C2,0.1803
OC12CC(C1)C(C=O)=C2,0.1861
CC12CC(C1)C1(CC1)C2,0.3475
CC12CC(C1)C1(CC1)O2,0.3076
CC12CC(C1)C1(CO1)C2,0.3384
CC12CC(O1)C1(CC1)C2,0.3294
CC12CC(O1)C1(CN1)C2,0.3174
CC12CC(O1)C1(CO1)C2,0.3218
OC12CC(C1)C1(CC1)C2,0.3291
OC12CC(C1)C1(CO1)C2,0.3308
CC12CC(C1)C1CC1C2,0.3341
CC12CC(C1)C1CC1O2,0.3105
CC12CC(C1)C1CN1C2,0.3
CC12CC(C1)C1OC1C2,0.345
CC12CC(O1)C1CC1C2,0.3202
CC12CC(O1)C1CN1C2,0.3011
CC12CC(O1)C1NC1C2,0.3057
CC12CC(O1)C1OC1C2,0.3203
CC12CN(C1)C1CC1O2,0.2934
OC12CC(C1)C1CC1C2,0.3296
OC12CC(C1)C1CN1C2,0.2928
OC12CC(C1)C1OC1C2,0.3286
OC12CC(C1)N1CC1C2,0.2968
CC12CC(C1)C1CC2C1,0.3625
CC12CC(C1)C1CC2O1,0.3153
CC12CC(O1)C1CC2C1,0.3169
CC12CC(O1)C1CC2O1,0.2897
OC12CC(C1)C1CC2C1,0.3287
OC12CC(C1)C1CC2O1,0.3159
CC12CC(C1)C1CCC21,0.358
CC12CC(C1)C1COC21,0.3259
CC12CC(C1)C1OCC21,0.3211
CC12CC(O1)C1CCC21,0.3277
CC12CC(O1)C1COC21,0.318
CC12CC(O1)C1OCC21,0.3135
CC12CN(C1)C1COC21,0.3023
OC12CC(C1)C1CCC21,0.3269
OC12CC(C1)C1COC21,0.3121
OC12CC(C1)C1OCC21,0.3136
OC12CN(C1)C1COC21,0.2888
CC1(C#C)C2CC1(O)C2,0.301
CC1(C#C)N2CC1(O)C2,0.2734
CC1(C#N)C2CC1(O)C2,0.3105
CC1(C#N)N2CC1(N)C2,0.2624
CC1(C#N)N2CC1(O)C2,0.271
CC12CC(C1)C2(C)C#C,0.2982
CC12CC(C1)C2(C)C#N,0.3235
CC12CC(C1)C2(N)C#N,0.2925
CC12CC(C1)C2(O)C#C,0.2866
CC12CC(C1)C2(O)C#N,0.3038
CC12CC(N1)C2(C)C#N,0.2769
CC12CC(N1)C2(N)C#N,0.2717
CC12CC(N1)C2(O)C#C,0.284
CC12CC(N1)C2(O)C#N,0.2903
CC12CC(O1)C2(C)C#C,0.2752
CC12CC(O1)C2(C)C#N,0.2772
CC12CC(O1)C2(N)C#N,0.2722
CC12CC(O1)C2(O)C#C,0.2632
CC12CC(O1)C2(O)C#N,0.2896
CC12CN(C1)C2(C)C#C,0.2576
CC12CN(C1)C2(C)C#N,0.2589
NC1(C#N)C2CC1(O)C2,0.2913
NC12CC(C1)C2(N)C#N,0.2798
NC12CC(C1)C2(O)C#N,0.2683
OC12CC(C1)C2(O)C#C,0.2782
OC12CC(C1)C2(O)C#N,0.2897
CC1(C=O)C2CC1(O)C2,0.2199
CC1(C=O)N2CC1(O)C2,0.2149
CC12CC(C1)C2(C)C=O,0.2197
CC12CC(C1)C2(O)C=O,0.2157
CC12CC(N1)C2(O)C=O,0.2146
CC12CC(O1)C2(C)C=O,0.2074
CC12CC(O1)C2(O)C=O,0.2079
CC12CN(C1)C2(C)C=O,0.2045
OC12CC(C1)C2(O)C=O,0.2087
CC12CC(C1)C21CCC1,0.3587
CC12CC(C1)C21CCO1,0.3221
CC12CC(C1)C21COC1,0.3172
CC12CC(O1)C21CCC1,0.3106
CC12CC(O1)C21CCO1,0.3141
CC12CC(O1)C21COC1,0.3156
CC12CN(C1)C21COC1,0.3048
OC12CC(C1)C21CCC1,0.3355
OC12CC(C1)C21CCO1,0.3116
OC12CC(C1)C21COC1,0.3116
OC12CN(C1)C21CCC1,0.3108
OC12CN(C1)C21COC1,0.3101
CC12CC(C1)C2C1CC1,0.3577
CC12CC(C1)C2C1CO1,0.3483
CC12CC(C1)C2N1CC1,0.3294
CC12CC(O1)C2C1CC1,0.3273
CC12CC(O1)C2C1CO1,0.3169
CC12CC(O1)C2N1CC1,0.3123
CC12CN(C1)C2C1CN1,0.3027
CC12CN(C1)C2C1CO1,0.3035
OC12CC(C1)C2C1CC1,0.3353
OC12CC(C1)C2C1CO1,0.3326
OC12CC(C1)C2N1CC1,0.3094
OC12CN(C1)C2C1CC1,0.3083
OC12CN(C1)C2C1CN1,0.3004
OC12CN(C1)C2C1CO1,0.3126
CC12CC(C1)C2CC#C,0.3153
CC12CC(C1)C2CC#N,0.3432
CC12CC(C1)N2CC#N,0.267
CC12CC(O1)C2CC#C,0.2936
CC12CC(O1)C2CC#N,0.2896
CC12CN(C1)C2CC#C,0.2803
CC12CN(C1)C2CC#N,0.2734
OC12CC(C1)C2CC#C,0.3148
OC12CC(C1)C2CC#N,0.3151
OC12CN(C1)C2CC#C,0.3009
OC12CN(C1)C2CC#N,0.2946
CC12CC(C1)C2CC=O,0.2272
CC12CC(C1)C2NC=O,0.2743
CC12CC(C1)C2OC=N,0.2801
CC12CC(C1)C2OC=O,0.2857
CC12CC(C1)N2CC=O,0.2076
CC12CC(O1)C2CC=O,0.2251
CC12CC(O1)C2NC=O,0.2752
CC12CC(O1)C2OC=N,0.2763
CC12CC(O1)C2OC=O,0.2707
CC12CN(C1)C2CC=O,0.2078
OC12CC(C1)C2CC=O,0.2267
OC12CC(C1)C2NC=O,0.2782
OC12CC(C1)C2OC=N,0.2776
OC12CC(C1)C2OC=O,0.2737
OC12CN(C1)C2CC=O,0.2274
CC12CC(C1)C=C2C#C,0.1908
CC12CC(C1)C=C2C#N,0.1991
CC12CC(N1)C=C2C#N,0.1945
CC12CC(O1)C=C2C#C,0.1903
CC12CC(O1)C=C2C#N,0.1971
OC12CC(C1)C=C2C#C,0.1901
OC12CC(C1)C=C2C#N,0.1985
CC12CC(C1)C=C2C=O,0.1867
CC12CC(O1)C=C2C=O,0.1806
OC12CC(C1)C=C2C=O,0.1722
CC12CC(C1)C=CC2=O,0.1874
CC12CC(O1)C=CC2=O,0.1703
OC12CC(C1)C=CC2=O,0.1961
CC12CC(C1)C=CC=C2,0.1806
CC12CC(O1)C=CC=C2,0.1764
OC12CC(C1)C=CC=C2,0.1796
CC12CC(C1)C=CCC2,0.2526
CC12CC(C1)C=CCO2,0.2493
CC12CC(C1)N=COC2,0.2685
CC12CC(O1)C=CCC2,0.2395
OC12CC(C1)C=CCC2,0.2531
OC12CC(C1)N=COC2,0.2686
CC12CC(C1)CC(=N)O2,0.2752
CC12CC(C1)CC(=O)C2,0.2197
CC12CC(C1)CC(=O)N2,0.2681
CC12CC(C1)CC(=O)O2,0.2711
CC12CC(C1)NC(=O)C2,0.2684
CC12CC(C1)NC(=O)N2,0.2886
CC12CC(C1)NC(=O)O2,0.3006
CC12CC(C1)OC(=N)C2,0.2755
CC12CC(C1)OC(=N)O2,0.2936
CC12CC(C1)OC(=O)C2,0.2714
CC12CC(C1)OC(=O)N2,0.302
CC12CC(C1)OC(=O)O2,0.3216
CC12CC(CC(=O)C1)O2,0.2232
CC12CN(C1)CC(=N)O2,0.2495
CC12CN(C1)CC(=O)C2,0.1882
CC12CN(C1)CC(=O)N2,0.2407
CC12CN(C1)CC(=O)O2,0.2339
OC12CC(C1)CC(=O)C2,0.2208
OC12CC(C1)NC(=O)C2,0.2679
OC12CC(C1)OC(=N)C2,0.2751
OC12CC(C1)OC(=O)C2,0.2708
OC12CN(C1)CC(=O)C2,0.1911
CC12CC(C1)CC1CC21,0.338
CC12CC(C1)CC1OC21,0.3472
CC12CC(C1)CN1CC21,0.3026
CC12CC(C1)OC1CC21,0.3161
CC12CC(CC3CC13)O2,0.3201
CC12CC(CC3NC13)O2,0.3068
CC12CC(CC3OC13)O2,0.3132
CC12CC(CN3CC13)O2,0.3022
OC12CC(C1)CC1CC21,0.3238
OC12CC(C1)CC1NC21,0.3144
OC12CC(C1)CC1OC21,0.3294
OC12CC(C1)CN1CC21,0.2913
OC12CC(C1)OC1CC21,0.3066
OC12CN(C1)CC1NC21,0.2811
OC12CN(C1)CC1OC21,0.2852
CC1(C)CC2CC1(O)C2,0.326
CC1(C)CN2CC1(O)C2,0.2853
CC1(C)OC2CC1(O)C2,0.3029
CC1(O)CC2CC1(O)C2,0.3212
CC1(O)CN2CC1(O)C2,0.2819
CC12CC(C1)CC2(C)C,0.3583
CC12CC(C1)CC2(C)O,0.3265
CC12CC(C1)OC2(C)C,0.3116
CC12CC(CC1(C)C)O2,0.3176
CC12CC(CC1(C)O)O2,0.303
CC12CC(C1)CC21CC1,0.3436
CC12CC(C1)CC21CO1,0.346
CC12CC(C1)OC21CC1,0.3046
CC12CC(CC11CC1)O2,0.3247
CC12CC(CC11CN1)O2,0.3072
CC12CC(CC11CO1)O2,0.3251
OC12CC(C1)CC21CC1,0.3181
OC12CC(C1)CC21CN1,0.2991
OC12CC(C1)CC21CO1,0.3216
OC12CC(C1)OC21CC1,0.2898
OC12CN(C1)CC21CN1,0.2781
OC12CN(C1)CC21CO1,0.2869
CC12CC(C1)CC2C#C,0.3062
CC12CC(C1)CC2C#N,0.3343
CC12CC(C1)NC2C#N,0.2735
CC12CC(C1)OC2C#C,0.2783
CC12CC(C1)OC2C#N,0.2811
CC12CC(CC1C#C)O2,0.2895
CC12CC(CC1C#N)O2,0.2928
CC12CN(C1)CC2C#N,0.2707
NC12CC(C1)NC2C#N,0.2607
NC12CC(C1)OC2C#N,0.2626
NC12CN(C1)CC2C#N,0.2666
OC12CC(C1)CC2C#C,0.2953
OC12CC(C1)CC2C#N,0.3012
OC12CC(C1)NC2C#N,0.2672
OC12CC(C1)OC2C#C,0.2752
OC12CC(C1)OC2C#N,0.2794
OC12CN(C1)CC2C#C,0.2753
OC12CN(C1)CC2C#N,0.2757
CC12CC(C1)CC2C=O,0.2235
CC12CC(C1)CN2C=O,0.2703
CC12CC(C1)OC2C=O,0.2118
CC12CC(CC1C=O)O2,0.2197
OC12CC(C1)CC2C=O,0.2244
OC12CC(C1)OC2C=O,0.2039
OC12CN(C1)CC2C=O,0.2069
CC12CC(C1)CC=CC2,0.2717
CC12CC(C1)CN=CO2,0.275
CC12CC(C1)OC=NC2,0.2736
CC12CC(CC=CC1)O2,0.2661
OC12CC(C1)CC=CC2,0.2716
OC12CC(C1)OC=NC2,0.2699
CC12CC(C1)CCC2=O,0.228
CC12CC(C1)CNC2=O,0.274
CC12CC(C1)COC2=N,0.2869
CC12CC(C1)COC2=O,0.2767
CC12CC(C1)NCC2=O,0.2072
CC12CC(C1)OCC2=O,0.228
CC12CC(CCC1=O)O2,0.2092
CC12CC(CNC1=O)O2,0.25
CC12CC(COC1=N)N2,0.261
CC12CC(COC1=N)O2,0.2674
CC12CC(COC1=O)N2,0.2435
CC12CC(COC1=O)O2,0.2471
OC12CC(C1)CCC2=O,0.2336
OC12CC(C1)CNC2=O,0.276
OC12CC(C1)COC2=N,0.2823
OC12CC(C1)COC2=O,0.2757
OC12CC(C1)NCC2=O,0.2029
OC12CC(C1)OCC2=O,0.228
OC12CN(C1)CCC2=O,0.199
CC12CC(C1)CCC=C2,0.253
CC12CC(C1)COC=N2,0.2695
CC12CC(C1)OCC=C2,0.2489
CC12CC(CCC=C1)O2,0.25
OC12CC(C1)CCC=C2,0.2522
OC12CC(C1)OCC=C2,0.246
CC12CC(C1)CCCC2,0.3549
CC12CC(C1)CCCO2,0.3155
CC12CC(C1)CCOC2,0.3275
CC12CC(C1)COCC2,0.3257
CC12CC(C1)COCO2,0.3279
CC12CC(C1)OCCC2,0.3155
CC12CC(C1)OCCO2,0.3139
CC12CC(C1)OCOC2,0.3297
CC12CC(CCCC1)O2,0.3161
CC12CC(CCOC1)O2,0.323
CC12CC(COCC1)O2,0.3204
OC12CC(C1)CCCC2,0.3289
OC12CC(C1)CCOC2,0.3177
OC12CC(C1)COCC2,0.3242
OC12CC(C1)OCCC2,0.3161
OC12CC(C1)OCOC2,0.3206
