smiles,lumo
CC12C3C1N1C3C=CC21,0.006
CC12C3C4C(C=CC14)N23,0.0024
CC12C3C4C=CC1C4N23,0.0052
OC12C3C1C1C3C=CC21,0.0117
OC12C3C1N1C3C=CC21,0.0008
OC12C3C1N1C=NC2C31,-0.0128
CC12C3C1C1C3CC21C,0.0903
CC12C3C1C1C3CC21O,0.0758
CC12C3C1C1C3OC21C,0.0882
CC12C3C1N1C3CC21C,0.0861
CC12C3C1N1CC2(C)C31,0.0763
CC12C3C1N1CC2(O)C31,0.0656
CC12C3C4C(CC14C)N23,0.0797
CC12C3C4C(CC14O)N23,0.0637
CC12C3C4CC1(C)C4N23,0.0833
CC12C3C4CC1(O)C4N23,0.066
CC12C3C4OC1(C)C4N23,0.0683
CC12CC3C4C(C13)C24O,0.0717
CC12CC3C4C(N13)C24O,0.0666
CC12CN3C4C(C13)C24O,0.0649
CC12OC3C4C(C13)C24O,0.071
OC12C3C1C1C3CC21O,0.0662
OC12C3C1N1CC2(O)C31,0.0567
CC12C3C1C1C3CC=C21,-0.0298
CC12C3C1N1CC=C2C31,-0.041
CC12C3C4C(CC=C14)N23,-0.0446
CC12C3C4CC=C1C4N23,-0.0452
OC12C3C1C1C3CC=C21,-0.0348
OC12C3C1N1C3CN=C21,-0.0433
OC12C3C1N1CC=C2C31,-0.0438
CC12C3C1C1C3CCC21,0.0951
CC12C3C1C1C3COC21,0.1018
CC12C3C1C1C3OCC21,0.0959
CC12C3C1N1C3CCC21,0.0871
CC12C3C4C(CCC14)N23,0.0908
CC12C3C4C(COC14)N23,0.0857
CC12C3C4CCC1C4N23,0.0802
CC12C3C4COC1C4N23,0.0775
CC12C3C4OCC1C4N23,0.0754
OC12C3C1C1C3CCC21,0.0717
OC12C3C1C1C3COC21,0.0779
OC12C3C1C1C3OCC21,0.0675
OC12C3C1N1C3CCC21,0.0667
OC12C3C1N1CCC2C31,0.0652
CC12C3C1C1C=C2CC31,-0.0704
CC12C3C1C1N=C2OC31,-0.0158
CC12C3C1N1CC2=CC31,-0.0867
CC12C3C4C=C1CC4N23,-0.0789
CC12C3C4CC1=CC4N23,-0.084
OC12C3C1C1C=C2CC31,-0.0752
OC12C3C1C1N=C2NC31,-0.0775
OC12C3C1C1N=C2OC31,-0.0355
OC12C3C1N1CC2=CC31,-0.0356
CC12C3C1C1C=CC3C21,0.0188
CC12C3C1C1C=CC3N21,0.0087
CC12C3C4C=CC(C14)N23,0.0046
OC12C3C1C1C=CC3C21,0.0166
OC12C3C1N1C=NC3C21,-0.0082
CC12C3C1C1CC2CC31,0.1026
CC12C3C1C1OC2CC31,0.1
CC12C3C1C1OC2OC31,0.0935
CC12C3C4CC1CC4N23,0.0996
CC12C3C4OC1CC4N23,0.0877
OC12C3C1C1CC2CC31,0.0787
OC12C3C1C1OC2CC31,0.0683
OC12C3C1C1OC2OC31,0.0625
OC12C3C1N1CC2CC31,0.0725
CC12C3C1C1CC3C21C,0.094
CC12C3C1C1CC3C21O,0.071
CC12C3C1C1OC3C21C,0.0831
CC12C3C1C1OC3C21O,0.059
CC12C3C1N1CC3C21C,0.0904
CC12C3C4CC(N13)C24C,0.0895
CC12C3C4CC(N13)C24O,0.062
CC12C3CC1C1C3C21O,0.0721
CC12C3CN1C1C3C21O,0.0666
CC12C3OC1C1C3C21O,0.0654
OC12C3C1C1CC3C21O,0.062
OC12C3C1C1NC3C21O,0.064
OC12C3C1C1OC3C21O,0.0519
CC12C3C1C1CC2C3O1,0.0959
CC12C3C1C1CC3C2C1,0.099
CC12C3C1C1CC3C2O1,0.0974
CC12C3C1C1OC3C2O1,0.0905
CC12C3C4CC(C1C4)N23,0.0967
CC12C3C4CC(C1O4)N23,0.0915
CC12C3C4CC(CC14)N23,0.0994
OC12C3C1C1CC2C3O1,0.069
OC12C3C1C1CC3C2C1,0.0746
OC12C3C1C1CC3C2O1,0.0784
OC12C3C1C1OC3C2O1,0.0706
OC12C3C1N1CC3CC21,0.0753
CC12C3C1C1CCC3C21,0.0959
CC12C3C1C1CCC3N21,0.0883
CC12C3C1C1OCC3C21,0.0991
CC12C3C4CCC(C14)N23,0.0897
CC12C3C4OCC(C14)N23,0.0863
OC12C3C1C1CCC3C21,0.0785
OC12C3C1C1OCC3C21,0.073
OC12C3C1N1CCC3C21,0.0754
CC12C3C4C(C13)N4C2=O,-0.0135
CC12C3C4C(C4C1=O)C23,-0.0092
CC12C3C4C(C4C1=O)N23,-0.0253
CC12C3C4C(N4C13)C2=O,-0.0263
OC12C3C4C(C13)N4C2=N,-0.0059
OC12C3C4C(C13)N4C2=O,-0.0264
OC12C3C4C(C4C1=O)C23,-0.0224
OC12C3C4C(N4C13)C2=O,-0.0399
CC12C3C1C1(C#C)C2N31,0.0159
CC12C3C1C1(C#N)C2N31,-0.007
CC12C3C4C1C4(C#C)C23,0.0341
CC12C3C4C1C4(C#C)N23,0.0152
CC12C3C4C1C4(C#N)C23,0.0124
CC12C3C4C1C4(C#N)N23,-0.0076
CC12C3C4N1C2C34C#C,0.024
CC12C3C4N1C2C34C#N,0.0013
CC12C3C4N1C4(C#C)C23,0.0184
CC12C3C4N1C4(C#N)C23,-0.0042
OC12C3C1C1(C#C)C2N31,0.0126
OC12C3C1C1(C#N)C2N31,-0.0107
OC12C3C4C1C4(C#C)C23,0.0304
OC12C3C4C1C4(C#N)C23,0.0088
CC12C3C1C1(C=O)C2N31,-0.0394
CC12C3C4C1C4(C=O)C23,-0.0227
CC12C3C4C1C4(C=O)N23,-0.0262
CC12C3C4N1C2C34C=O,-0.0257
CC12C3C4N1C4(C=O)C23,-0.0389
OC12C3C1C1(C=O)C2N31,-0.0426
OC12C3C4C1C4(C=O)C23,-0.0207
CC12C3C4C(CN14)C23O,0.0693
CC12C3C4C1CC4C23C,0.0934
CC12C3C4C1CC4C23O,0.0772
CC12C3C4C1CN4C23C,0.0862
CC12C3C4C1OC4C23C,0.0884
CC12C3C4C1OC4C23O,0.0678
CC12C3CC4C3N1C24C,0.0861
CC12C3N4C1CC4C23C,0.0796
CC12C3N4C1CC4C23O,0.0697
CC12C3OC4C3N1C24C,0.0648
OC12C3C4C1CC4C23O,0.0692
OC12C3C4C1OC4C23O,0.0416
OC12C3N4C1CC4C23O,0.0652
CC12C3C4C(N14)C(=O)C23,-0.0251
CC12C3C4C1N2C(=O)N34,-0.0176
CC12C3C4C1N4C(=O)C23,-0.0131
CC12C3C4C3C(=O)C1C24,-0.0087
CC12C3C4C3C(=O)C1N24,-0.0252
CC12C3C4C3C(=O)N1C24,-0.0126
CC12C3C4N3C1C2C4=O,-0.0254
OC12C3C4C1N4C(=O)C23,-0.017
OC12C3C4C3C(=O)C1C24,-0.0123
OC12C3C4N3C1C2C4=O,-0.0296
CC12C3C4C(N14)C23C#C,0.0231
CC12C3C4C(N14)C23C#N,0.0008
CC12C3C4C1C2(C#C)N34,0.013
CC12C3C4C1C2(C#N)N34,-0.0096
CC12C3C4C3C1(C#C)C24,0.0334
CC12C3C4C3C1(C#C)N24,0.0168
CC12C3C4C3C1(C#N)C24,0.0119
CC12C3C4C3C1(C#N)N24,-0.0054
CC12C3C4N3C1C24C#C,0.0222
CC12C3C4N3C1C24C#N,-0.0002
NC12C3C4C1C2(C#N)N34,-0.0093
NC12C3C4N3C1C24C#N,0.0037
OC12C3C4C1C2(C#C)N34,0.0091
OC12C3C4C1C2(C#N)N34,-0.0136
OC12C3C4C3C1(C#C)C24,0.0324
OC12C3C4C3C1(C#N)C24,0.0109
OC12C3C4N3C1C24C#C,0.022
OC12C3C4N3C1C24C#N,-0.0008
CC12C3C4C3C1(C)C24C,0.0811
CC12C3C4C3C1(O)C24C,0.0678
CC12C3C4C3C1(O)C24O,0.0497
CC12C3C4N3C1(C)C24C,0.0732
CC12C3C4N3C1(C)C24O,0.061
CC12N3C4C3C1(O)C24O,0.0393
OC12C3C4C3C1(O)C24O,0.0391
CC12C3C4C(N14)C23C=O,-0.0256
CC12C3C4C1C2(C=O)N34,-0.0345
CC12C3C4C3C1(C=O)C24,-0.0162
CC12C3C4C3C1(C=O)N24,-0.0328
CC12C3C4N3C1C24C=O,-0.0322
OC12C3C4C1C2(C=O)N34,-0.044
OC12C3C4C3C1(C=O)C24,-0.0173
OC12C3C4N3C1C24C=O,-0.0378
CC12C3C4C1CN=C2N34,-0.0504
CC12C3C4C3C1=CCC24,-0.0304
CC12C3C4C3C1=CCN24,-0.0411
CC12C3C4N3C1CC=C24,-0.046
CC12C3CC=C1C1C3N21,-0.0458
OC12C3C4C1CN=C2N34,-0.0604
OC12C3C4C3C1=CCC24,-0.0419
OC12C3C4N3C1CC=C24,-0.0548
CC12C3C4C(C1C3=O)N24,-0.021
CC12C3C4C1C(=O)C2N34,-0.0238
CC12C3C4C3C1C(=O)C24,-0.007
CC12C3C4C3N1C(=O)C24,-0.0117
OC12C3C4C1C(=O)C2N34,-0.0318
OC12C3C4C3C1C(=O)C24,-0.0148
CC12C3C4C(C1N34)C2=O,-0.0207
CC12C3C4C(C3C1=O)N24,-0.0219
CC12C3C4C1C(N34)C2=O,-0.0231
CC12C3C4C3C1C4C2=O,-0.0059
CC12C3C4C3N(C14)C2=O,-0.0117
CC12C3C4C3N1C4C2=O,-0.0255
OC12C3C4C(C1N34)C2=O,-0.0265
OC12C3C4C1C(N34)C2=O,-0.0307
OC12C3C4C3C1C4C2=O,-0.0114
OC12C3C4C3N(C14)C2=N,0.003
OC12C3C4C3N(C14)C2=O,-0.0176
CC12C3C4C1C=CC2N34,0.0025
CC12C3C4C3C1C=CC24,0.0174
CC12C3C=CC1C1C3N21,0.0062
OC12C3C4C1C=CC2N34,-0.0023
OC12C3C4C3C1C=CC24,0.013
CC12C3C4C1CCC2N34,0.0797
CC12C3C4C1OCC2N34,0.0793
CC12C3C4C3C1CCC24,0.0873
CC12C3C4C3C1OCC24,0.093
CC12C3CCC1C1C3N21,0.0783
CC12C3COC1C1C3N21,0.0785
OC12C3C4C1CCC2N34,0.0588
OC12C3C4C1OCC2N34,0.0618
OC12C3C4C3C1CCC24,0.0655
OC12C3C4C3C1OCC24,0.0705
CC12C3C1C1C3C3C2N13,0.0677
CC12C3C1C1C4C(C31)N24,0.0699
CC12C3C4C3C3C1C2C43,0.0834
CC12C3C4C3C3C4C1N23,0.0682
CC12C3C4C3N3C1C2C43,0.0721
CC12C3C4C5C(C1N25)N34,0.0493
OC12C3C1C1C3C3C2N13,0.0577
OC12C3C4C3C3C1C2C43,0.0737
OC12C3C4C3N3C1C2C43,0.0658
CC12C3C4C3C1C1C4N21,0.0717
CC12C3C4C3C1N1C4C21,0.0703
CC12C3C4C3N3C(C13)C24,0.0726
CC12C3C4C5C(C15)C2C34,0.0863
CC12C3C4C5C(C15)N2C34,0.0781
CC12C3C4C5C(C1N34)N25,0.0525
OC12C3C4C3C1N1C4C21,0.0636
OC12C3C4C3N3C(C13)C24,0.0624
OC12C3C4C5C(C15)C2C34,0.0732
CC12C3C4C1C1C2C3N41,0.047
CC12C3C4C5C(C1N35)N24,0.029
CC12C3C4C5C3C1C5C24,0.0699
CC12C3C4C5C3C1N5C24,0.0521
CC12C3C4C5C3N1C5C24,0.0543
OC12C3C4C1C1C2C3N41,0.0404
OC12C3C4C5C3C1C5C24,0.0603
OC12C3C4C5C3C1N5C24,0.0476
CC12C3C1N1C4C1C2C34,0.072
CC12C3C4C5C(C13)C2N45,0.0707
CC12C3C4C5C(C1N45)N23,0.0535
CC12C3C4C5C(C5N13)C24,0.0729
CC12C3C4C5C1C(C23)N45,0.0692
CC12C3C4C5C4C1C5C23,0.0853
CC12C3C4C5C4C1C5N23,0.0718
CC12C3C4C5C4N(C13)C25,0.0737
CC12C3C4C5C4N1C5C23,0.0754
OC12C3C1N1C4C1C2C34,0.0694
OC12C3C4C5C(C13)C2N45,0.0677
OC12C3C4C5C1C(C23)N45,0.067
OC12C3C4C5C4C1C5C23,0.0812
OC12C3C4C5C4N(C13)C25,0.066
CC12C3C4C=C1CC2C34,-0.0161
CC12C3C4C=C1CC2N34,-0.0322
CC12C3C4C=C1CN2C34,-0.0129
CC12C3C4N=C1NC2C34,-0.0454
CC12C3C4N=C1OC2C34,-0.0544
CC12C3CC1=CC1C3N21,-0.0299
NC12C3C4N=C1OC2C34,-0.0578
OC12C3C4C=C1CC2C34,-0.0259
OC12C3C4C=C1CC2N34,-0.0369
OC12C3C4N=C1NC2C34,-0.0542
OC12C3C4N=C1OC2C34,-0.0665
CC12C3C4CC(C14)C23O,0.0763
CC12C3C4CC(N14)C23O,0.0698
CC12C3C4CC1C4C23C,0.0955
CC12C3C4CC1C4C23O,0.0778
CC12C3C4CC1N4C23C,0.0914
CC12C3C4CN(C14)C23C,0.0902
CC12C3C4CN1C4C23O,0.0703
CC12C3C4OC(C14)C23O,0.0737
CC12C3C4OC1C4C23C,0.0843
CC12C3C4OC1C4C23O,0.0694
CC12C3CC4C3C1(C)N24,0.0914
CC12C3N4CC(C14)C23O,0.0692
CC12C3N4CC1C4C23C,0.0804
CC12C3N4CC1C4C23O,0.0703
OC12C3C4CC1C4C23O,0.0702
OC12C3C4OC1C4C23O,0.0638
OC12C3N4CC1C4C23O,0.0634
CC12C3C4C1CC2CN34,0.0866
CC12C3C4C1OC2CN34,0.0651
CC12C3C4CC1CC2C34,0.0948
CC12C3C4CC1CC2N34,0.0841
CC12C3C4CC1OC2C34,0.0768
CC12C3C4CN1CC2N34,0.0719
CC12C3C4OC1CC2C34,0.0907
CC12C3C4OC1CN2C34,0.0766
CC12C3CC1C1C(C3)N21,0.0843
CC12C3CC4C(C1O3)N24,0.0595
OC12C3C4C1CC2CN34,0.0656
OC12C3C4C1NC2CN34,0.0716
OC12C3C4C1OC2CN34,0.0598
OC12C3C4CC1CC2C34,0.0727
OC12C3C4CC1CC2N34,0.066
OC12C3C4CC1OC2C34,0.0674
OC12C3C4OC1CC2C34,0.0616
CC12C3C=C4CC(C13)C24,-0.0153
CC12C3C=C4CC(C14)N23,-0.0311
CC12C3C=C4CN(C13)C24,-0.0127
CC12C3N=C4NC(C13)C24,-0.0446
CC12C3N=C4OC(C13)C24,-0.0541
OC12C3C=C4CC(C13)C24,-0.0207
OC12C3C=C4CN(C13)C24,-0.0466
OC12C3N=C4NC(C13)C24,-0.0503
OC12C3N=C4OC(C13)C24,-0.0601
CC12C3C=C4CC1C4C23,-0.0165
CC12C3C=C4CC1C4N23,-0.0306
CC12C3C=C4CN1C4C23,-0.014
CC12C3N=C4NC1C4C23,-0.0457
CC12C3N=C4OC1C4C23,-0.0552
NC12C3N=C4CC1N4C23,-0.033
NC12C3N=C4NC1C4C23,-0.0432
OC12C3C=C4CC1C4C23,-0.0201
OC12C3N=C4CC1N4C23,-0.0385
OC12C3N=C4NC1C4C23,-0.049
OC12C3N=C4OC1C4C23,-0.0581
CC12C3C(N=CN13)C2=O,-0.0356
CC12C3C=CC(C13)C2=O,-0.0099
CC12C3C=CC(N13)C2=O,-0.0301
CC12C3C=CN(C13)C2=O,-0.0197
CC12C3N=CN(C13)C2=N,-0.0298
CC12C3N=CN(C13)C2=O,-0.0402
NC12C3N=CN(C13)C2=N,-0.0301
NC12C3N=CN(C13)C2=O,-0.0394
OC12C3C=CC(C13)C2=O,-0.0156
OC12C3C=CN(C13)C2=N,-0.0116
OC12C3C=CN(C13)C2=O,-0.0255
OC12C3N=CN(C13)C2=N,-0.0337
OC12C3N=CN(C13)C2=O,-0.0466
CC12C3C=CC1C(=O)C23,-0.0116
CC12C3C=CC1C(=O)N23,-0.0274
CC12C3C=CN1C(=O)C23,-0.0205
CC12C3N1C=NC2C3=O,-0.037
CC12C3N=CN1C(=N)C23,-0.0296
CC12C3N=CN1C(=O)C23,-0.0405
OC12C3C=CC1C(=O)C23,-0.0161
CC12C3C=CC1C=CC23,0.016
CC12C3C=CC1N=CN23,-0.0118
CC12C3N=CN1C=NC23,-0.0276
OC12C3C=CC1C=CC23,0.0135
CC12C3CC(=CC1=O)C23,-0.0715
CC12C3CC(=CC1=O)N23,-0.073
CC12C3N1CC3=CC2=O,-0.0814
CC12C3NC(=CC1=O)C23,-0.083
OC12C3CC(=CC1=O)C23,-0.0783
OC12C3NC(=CC1=O)C23,-0.0887
CC12C3CC(C)(C13)C2=O,0.0149
CC12C3CC(C)(N13)C2=O,-0.0067
CC12C3CC(O)(C13)C2=O,0.0092
CC12C3N1CC3(C)C2=O,-0.0024
CC12C3N1CC3(O)C2=O,-0.008
CC12C3OC(C)(C13)C2=O,0.0023
CC12CC3C1C3(O)C2=O,0.0077
CC12NC3C1C3(O)C2=O,0.005
CC12OC3C1C3(O)C2=O,-0.0046
OC12C3CC(O)(C13)C2=O,0.0015
CC1(C)C2CC3C2C13O,0.073
CC1(C)C2OC3C2C13O,0.0655
CC1(C)N2CC3C2C13O,0.0683
CC1(O)C2CC3C2C13O,0.0676
CC1(O)C2OC3C2C13O,0.0576
CC12C3C(CN13)C2(C)C,0.0819
CC12C3C(CN13)C2(C)O,0.0675
CC12C3CC(C13)C2(C)C,0.0881
CC12C3CC(C13)C2(C)O,0.0774
CC12C3CC(N13)C2(C)C,0.0834
CC12C3CC(N13)C2(C)O,0.0711
CC12C3CN(C13)C2(C)C,0.087
CC12C3OC(C13)C2(C)C,0.0785
CC12C3OC(C13)C2(C)O,0.0697
CC12C3C(CN13)C21CC1,0.0908
CC12C3C(CN13)C21CN1,0.0722
CC12C3C(CN13)C21CO1,0.0876
CC12C3CC(C13)C21CC1,0.094
CC12C3CC(C13)C21CO1,0.098
CC12C3CC(N13)C21CC1,0.0856
CC12C3CC(N13)C21CN1,0.0691
CC12C3CC(N13)C21CO1,0.0795
CC12C3CN(C13)C21CC1,0.0902
CC12C3OC(C13)C21CC1,0.0803
CC12C3OC(C13)C21CN1,0.0669
CC12C3OC(C13)C21CO1,0.0693
OC12C3CC(C13)C21CC1,0.0692
OC12C3CC(C13)C21CN1,0.0523
OC12C3CC(C13)C21CO1,0.0739
OC12C3CN(C13)C21CC1,0.0641
OC12C3OC(C13)C21CC1,0.0588
OC12C3OC(C13)C21CN1,0.0424
OC12C3OC(C13)C21CO1,0.0552
CC12C3C(CN13)C2C#C,0.0463
CC12C3C(CN13)C2C#N,0.0262
CC12C3CC(C13)C2C#C,0.0462
CC12C3CC(C13)C2C#N,0.0258
CC12C3CC(C1C#C)N23,0.0372
CC12C3CC(C1C#N)N23,0.0157
CC12C3CN(C13)C2C#C,0.0278
CC12C3CN(C13)C2C#N,0.0062
CC12C3NC(C13)C2C#N,0.025
CC12C3OC(C13)C2C#C,0.0381
CC12C3OC(C13)C2C#N,0.0165
NC12C3CN(C13)C2C#N,0.01
NC12C3NC(C13)C2C#N,0.0287
NC12C3OC(C13)C2C#N,0.0201
OC12C3CC(C13)C2C#C,0.0423
OC12C3CC(C13)C2C#N,0.0219
OC12C3CN(C13)C2C#C,0.0228
OC12C3CN(C13)C2C#N,0.0012
OC12C3NC(C13)C2C#N,0.0212
OC12C3OC(C13)C2C#C,0.0342
OC12C3OC(C13)C2C#N,0.0126
CC12C3C(CN13)C2C=O,-0.0245
CC12C3CC(C13)C2C=O,-0.0209
CC12C3CC(C13)N2C=O,0.0201
CC12C3CC(C1C=O)N23,-0.0302
CC12C3CN(C13)C2C=O,-0.0284
CC12C3OC(C13)C2C=O,-0.0282
OC12C3CC(C13)C2C=O,-0.0295
OC12C3CN(C13)C2C=O,-0.0328
OC12C3OC(C13)C2C=O,-0.0316
CC12C3CC(CC13)C2=O,-0.0033
CC12C3CC(CN13)C2=O,-0.0187
CC12C3CC(OC13)C2=O,-0.0176
CC12C3OC(OC13)C2=O,-0.0302
OC12C3CC(CC13)C2=O,-0.0157
OC12C3CC(OC13)C2=O,-0.0297
OC12C3OC(OC13)C2=O,-0.0432
CC12C3C(CN13)CC2=O,-0.0235
CC12C3C(CN13)NC2=O,0.007
CC12C3C(CN13)OC2=N,0.0099
CC12C3C(CN13)OC2=O,-0.0076
CC12C3CC(CC1=O)C23,-0.0068
CC12C3CC(CC1=O)N23,-0.0205
CC12C3CC(NC1=O)C23,0.0256
CC12C3CC(OC1=N)C23,0.0283
CC12C3CC(OC1=O)C23,0.0114
CC12C3CN(CC1=O)C23,-0.0139
CC12C3OC(CC1=O)C23,-0.0129
NC12C3CC(OC1=O)C23,0.0092
OC12C3CC(CC1=O)C23,-0.0203
OC12C3CC(NC1=O)C23,0.016
OC12C3CC(OC1=N)C23,0.0174
OC12C3CC(OC1=O)C23,-0.0001
OC12C3CN(CC1=O)C23,-0.0272
OC12C3OC(CC1=O)C23,-0.0269
CC12C3CC1(C)C(=O)C23,0.0137
CC12C3CC1(C)C(=O)N23,0.0081
CC12C3CC1(O)C(=N)N23,0.0183
CC12C3CC1(O)C(=O)C23,0.0071
CC12C3CC1(O)C(=O)N23,0.0013
CC12C3N1CC2(C)C3=O,-0.0033
CC12C3N1CC2(O)C3=O,-0.0106
CC12C3NC1(C)C(=O)C23,0.0055
CC12C3OC1(C)C(=O)C23,0.0016
CC12CC3C(C1=O)C23O,0.0066
CC12NC3C(C1=O)C23O,0.0051
OC12C3CC1(O)C(=O)C23,0.0007
CC12C3C=CC1(C)CN23,0.0073
CC12C3C=CC1(O)CN23,-0.0027
CC12C3CC1(C)C=CC23,0.0226
CC12C3CC1(C)N=CN23,-0.0014
CC12C3CC1(O)C=CC23,0.0178
CC12C3OC1(C)C=CC23,0.0075
CC12CC3C(C=C1)C23O,0.02
CC12NC3C(C=C1)C23O,0.0138
CC12OC3C(C=C1)C23O,0.0026
OC12C3CC1(O)C=CC23,0.0104
CC12C3CC1(C)CCC23,0.0834
CC12C3CC1(C)CCN23,0.08
CC12C3CC1(C)COC23,0.0805
CC12C3CC1(C)OCC23,0.0876
CC12C3CC1(O)CCC23,0.0751
CC12C3CC1(O)CCN23,0.0695
CC12C3CC1(O)COC23,0.0617
CC12C3CCC1(C)CN23,0.0786
CC12C3CCC1(C)OC23,0.0859
CC12C3CCC1(O)CN23,0.0673
CC12C3COC1(C)CN23,0.0834
CC12C3OC1(C)COC23,0.076
CC12CC3C(CC1)C23O,0.0693
CC12CC3C(CO1)C23O,0.0685
CC12CC3C(OC1)C23O,0.0637
CC12CCC3C(O1)C23O,0.0635
CC12COC3C(N1)C23O,0.0617
CC12COC3C(O1)C23O,0.0592
OC12C3CC1(O)CCC23,0.0644
OC12C3CC1(O)COC23,0.0532
CC12C3CC1(C3)CC2=O,-0.0204
CC12C3CC1(C3)NC2=O,0.0018
CC12C3CC1(C3)OC2=N,0.009
CC12C3CC1(C3)OC2=O,-0.0089
CC12C3CC1(CC2=O)O3,-0.0589
CC12N3CC1(C3)CC2=O,-0.0338
CC12N3CC1(C3)NC2=O,-0.0153
CC12N3CC1(C3)OC2=N,-0.0112
CC12N3CC1(C3)OC2=O,-0.0274
NC12C3CC1(C3)OC2=N,-0.0238
NC12C3CC1(C3)OC2=O,-0.0433
OC12C3CC1(C3)CC2=O,-0.0263
OC12C3CC1(C3)NC2=N,0.0017
OC12C3CC1(C3)NC2=O,-0.0103
OC12C3CC1(C3)OC2=N,-0.0033
OC12C3CC1(C3)OC2=O,-0.012
OC12C3CC1(CC2=O)N3,-0.0345
OC12C3CC1(CC2=O)O3,-0.0444
CC12C3CC1(CC23)C#C,0.0391
CC12C3CC1(CC23)C#N,0.0181
CC12C3CC1(CN23)C#C,0.0297
CC12C3CC1(CN23)C#N,0.0078
CC12C3CC1(NC23)C#N,0.0066
CC12C3CC1(OC23)C#C,0.0163
CC12C3CC1(OC23)C#N,-0.0066
NC12C3CC1(NC23)C#N,0.0066
NC12C3CC1(OC23)C#N,-0.006
OC12C3CC1(CC23)C#C,0.0365
OC12C3CC1(CC23)C#N,0.0152
OC12C3CC1(NC23)C#C,0.0254
OC12C3CC1(NC23)C#N,0.0031
OC12C3CC1(OC23)C#C,0.0126
OC12C3CC1(OC23)C#N,-0.0107
CC12C3CC1(CC23)C=O,-0.0292
CC12C3CC1(CN23)C=O,-0.0385
CC12C3CC1(OC23)C=O,-0.0421
OC12C3CC1(CC23)C=O,-0.0362
OC12C3CC1(NC23)C=O,-0.0378
OC12C3CC1(OC23)C=O,-0.0447
CC12C3C=CC11CN2C31,-0.0025
CC12C3CC11C=CC2C31,0.0057
CC12C3CC11C=CC2N31,-0.0063
CC12C3OC11C=CC2C31,-0.0071
OC12C3CC11C=CC2C31,0.0069
OC12C3CC11C=CC2N31,-0.0063
OC12C3NC11C=CC2C31,-0.0007
OC12C3OC11C=CC2C31,-0.0074
CC12C3CC11CCC2C31,0.0905
CC12C3CC11CCC2N31,0.088
CC12C3CC11CCN2C31,0.086
CC12C3CC11COC2C31,0.0931
CC12C3CC11OCC2C31,0.0906
CC12C3CCC11CN2C31,0.0842
CC12C3CCC11OC2C31,0.0794
CC12C3COC11CN2C31,0.0815
CC12C3NC11CCN2C31,0.0656
CC12C3OC11CCN2C31,0.0583
CC12C3OC11COC2C31,0.0648
CC12C3OCC11CN2C31,0.0821
OC12C3CC11CCC2C31,0.0796
OC12C3CC11CCC2N31,0.076
OC12C3CC11COC2C31,0.0695
OC12C3CC11OCC2C31,0.0733
OC12C3CCC11OC2C31,0.0709
OC12C3NC11COC2C31,0.0636
OC12C3OC11COC2C31,0.061
CC12C3CC1=CC(=O)C23,-0.0707
CC12C3CC1=CC(=O)N23,-0.0861
CC12C3N1CC2=CC3=O,-0.0806
CC12C3NC1=CC(=O)C23,-0.0826
OC12C3CC1=CC(=O)C23,-0.0784
OC12C3NC1=CC(=O)C23,-0.0903
CC12C3CC1=CCCC23,-0.0001
CC12C3CC1=CCOC23,-0.0161
CC12C3CCC=C1CN23,-0.0087
CC12C3CCN=C1OC23,-0.0255
NC12C3CCN=C1OC23,-0.0291
OC12C3CC1=CCCC23,-0.0109
OC12C3CC1=CCOC23,-0.0263
OC12C3CCN=C1NC23,-0.0337
OC12C3CCN=C1OC23,-0.0348
CC12C3CC(C1=O)C23O,0.0078
CC12C3CC1C(=O)C23C,0.0148
CC12C3CC1C(=O)C23O,0.008
CC12C3CN1C(=N)C23O,0.0182
CC12C3CN1C(=O)C23C,0.0058
CC12C3CN1C(=O)C23O,-0.0018
CC12C3CN1C2(C)C3=O,-0.002
CC12C3NC(C1=O)C23O,0.0053
CC12C3NC1C(=O)C23C,0.0062
CC12C3NC1C(=O)C23O,0.0001
CC12C3OC(C1=O)C23O,-0.0053
CC12C3OC1C(=O)C23C,0.0013
CC12C3OC1C(=O)C23O,-0.0054
OC12C3CC1C(=O)C23O,0.0008
OC12C3NC1C(=O)C23O,-0.0037
OC12C3OC1C(=O)C23O,-0.0088
CC12C3CC1C(=O)C2C3,-0.0136
CC12C3CC1C(=O)C2O3,-0.0297
CC12C3CC1C(=O)N2C3,-0.0045
CC12C3CN1C(=N)C2O3,-0.0091
CC12C3CN1C(=O)C2N3,-0.0138
CC12C3CN1C(=O)C2O3,-0.0257
CC12C3CN1CC2C3=O,-0.0227
OC12C3CC1C(=O)C2C3,-0.0189
OC12C3CC1C(=O)C2N3,-0.0221
OC12C3CC1C(=O)C2O3,-0.0334
CC12C3CC(=O)C1CN23,-0.0174
CC12C3CC(=O)C1OC23,-0.0244
CC12C3CC1C(=N)OC23,0.0269
CC12C3CC1C(=O)CC23,-0.0081
CC12C3CC1C(=O)CN23,-0.0158
CC12C3CC1C(=O)NC23,0.0299
CC12C3CC1C(=O)OC23,0.0105
CC12C3CN1C(=N)OC23,0.0245
CC12C3CN1C(=O)CC23,-0.0082
CC12C3CN1C(=O)NC23,0.0271
CC12C3CN1C(=O)OC23,0.0091
CC12C3NC(=O)C1OC23,0.0063
CC12C3NC1C(=N)OC23,0.0138
CC12C3NC1C(=O)OC23,-0.0028
CC12C3OC1C(=N)OC23,0.0031
