smiles,homo
NC1C2NCC2OC1=N,-0.23
NC1C2NCC2OC1=O,-0.2328
NC1C2OCC2OC1=O,-0.2435
OC1C2CCC2CC1=O,-0.2523
OC1C2CCC2NC1=O,-0.2477
OC1C2CCC2OC1=N,-0.2648
OC1C2CCC2OC1=O,-0.2695
OC1C2CCN2CC1=O,-0.2222
OC1C2COC2CC1=O,-0.2539
OC1C2NCC2OC1=N,-0.2452
OC1C2NCC2OC1=O,-0.2456
OC1C2OCC2CC1=O,-0.2344
OC1C2OCC2NC1=O,-0.2559
OC1C2OCC2OC1=N,-0.2639
OC1C2OCC2OC1=O,-0.272
CC1C2CCC3(CC3)C12,-0.2378
CC1C2CCC3(CO3)C12,-0.2505
CC1C2COC3(CC3)C12,-0.2236
CC1C2N1CCC21CC1,-0.2216
CC1C2N1CCC21CN1,-0.2264
CC1C2N1CCC21CO1,-0.233
CC1C2OCC3(CC3)C12,-0.2323
CC1C2OCC3(CN3)C12,-0.2371
CC1C2OCC3(CO3)C12,-0.2402
CN1C2CCC3(CC3)C12,-0.2138
CN1C2CCC3(CN3)C12,-0.2141
CN1C2CCC3(CO3)C12,-0.2226
CN1C2COC3(CC3)C12,-0.2148
OC1C2CCC3(CC3)C12,-0.2337
OC1C2CCC3(CO3)C12,-0.2516
OC1C2COC3(CC3)C12,-0.2318
OC1C2OCC3(CC3)C12,-0.2322
OC1C2OCC3(CN3)C12,-0.2343
OC1C2OCC3(CO3)C12,-0.2392
CC12C3C(CCN13)C2O,-0.2312
CC12C3CCC(C13)C2O,-0.2488
CC12C3CCC(C1O)N23,-0.2306
CC12C3COC(C13)C2O,-0.2482
CC12C3OCC(C13)C2O,-0.2189
CC1C2CCC3C2C13C,-0.2415
CC1C2CCC3C2C13O,-0.2404
CC1C2COC3C2C13C,-0.2204
CC1C2COC3C2C13O,-0.2198
CC1C2OCC3C2C13C,-0.2328
CC1C2OCC3C2C13O,-0.2376
CC1N2CCC3C2C13O,-0.2111
CN1C2COC3C2C13C,-0.1925
OC1C2CCC3C2C13O,-0.2438
OC1C2COC3C2C13O,-0.2194
OC1C2OCC3C2C13O,-0.2438
CC1C2C3CN2CCN13,-0.1901
CC1C2CCC3CC2C13,-0.2584
CC1C2CCC3OC2C13,-0.2296
CC1C2COC3CC2C13,-0.2329
CC1C2COC3CN2C13,-0.2158
CC1C2OCC3CC2C13,-0.234
CC1C2OCC3CC2N13,-0.2137
CC1C2OCC3OC2C13,-0.2265
CN1C2CCC3OC2C13,-0.2085
CN1C2COC3CC2C13,-0.2046
OC1C2CCC3CC2C13,-0.2496
OC1C2CCC3CN2C13,-0.2099
OC1C2CCC3OC2C13,-0.2376
OC1C2COC3CC2C13,-0.2435
OC1C2COC3CN2C13,-0.2195
OC1C2OCC3CC2C13,-0.2442
OC1C2OCC3OC2C13,-0.2386
CC1C2C3NC3CCN12,-0.2087
CC1C2C3OC3CCN12,-0.2182
CC1C2CCC3CC3C12,-0.2346
CC1C2CCC3OC3C12,-0.2495
CC1C2COC3CC3C12,-0.2356
CC1C2COC3CC3N12,-0.2132
CC1C2OCC3CC3C12,-0.2323
CC1C2OCC3CN3C12,-0.2095
CC1C2OCC3NC3C12,-0.2285
CC1C2OCC3OC3C12,-0.247
CN1C2CCC3NC3C12,-0.2034
CN1C2CCC3OC3C12,-0.215
CN1C2COC3CC3C12,-0.2128
OC1C2CCC3CC3C12,-0.2312
OC1C2CCC3CN3C12,-0.2074
OC1C2CCC3OC3C12,-0.2317
OC1C2CCN3CC3C12,-0.2124
OC1C2COC3CC3C12,-0.229
OC1C2OCC3CC3C12,-0.2263
OC1C2OCC3CN3C12,-0.2098
OC1C2OCC3NC3C12,-0.2171
OC1C2OCC3OC3C12,-0.2299
CC1=CCCC2C(O)C12,-0.2233
CC1=CCOC2C(O)C12,-0.2215
CC1C2CCC=C(C)C12,-0.2189
CC1C2OCC=C(C)C12,-0.2246
CC12C=CCCC1C2O,-0.2261
CC12C=CCOC1C2O,-0.2214
CC12N=COCC1C2O,-0.2319
CC1C2CCC=CC12C,-0.225
CC1C2CCC=CC12O,-0.2292
CC1C2COC=NC12C,-0.2283
CC1C2OCC=CC12C,-0.2286
CC1C2OCC=CC12O,-0.2285
OC1C2CCC=CC12O,-0.2346
OC1C2OCC=CC12O,-0.2246
CC1C2CC=CCOC12,-0.2321
CC1C2CCC=CCC12,-0.2303
CC1C2CCN=COC12,-0.2345
CC1C2COC=NCC12,-0.2347
CN1C2COC=NCC12,-0.2263
OC1C2CC=CCOC12,-0.2319
OC1C2CCC=CCC12,-0.2279
OC1C2CCN=COC12,-0.2395
OC1C2COC=NCC12,-0.234
CC1C2CCCC(=O)C12,-0.2296
CC1C2CCCC(=O)N12,-0.2359
CC1C2CCNC(=O)C12,-0.2336
CC1C2CCNC(=O)N12,-0.2387
CC1C2CCOC(=N)C12,-0.2479
CC1C2CCOC(=O)C12,-0.2547
CC1C2CCOC(=O)N12,-0.2555
CC1C2CNCC(=O)C12,-0.2104
CC1C2CNCC(=O)N12,-0.2187
CC1C2COCC(=O)C12,-0.2296
CC1C2COCC(=O)N12,-0.238
CC1C2N1CCCC2=O,-0.2252
CC1C2N1CCNC2=O,-0.2301
CC1C2N1CCOC2=N,-0.2308
CC1C2N1CCOC2=O,-0.238
CC1C2OCCC(=O)C12,-0.2376
CC1C2OCOC(=N)C12,-0.2563
CC1C2OCOC(=O)C12,-0.2648
CN1C2CCCC(=O)C12,-0.2315
CN1C2CCNC(=O)C12,-0.2321
CN1C2CCOC(=N)C12,-0.233
CN1C2CCOC(=O)C12,-0.2433
CN1C2CNCC(=O)C12,-0.2186
CN1C2COCC(=O)C12,-0.2402
OC1C2CCCC(=O)C12,-0.2312
OC1C2CCNC(=O)C12,-0.2407
OC1C2CCOC(=N)C12,-0.245
OC1C2CCOC(=O)C12,-0.2548
OC1C2CNCC(=O)C12,-0.2103
OC1C2COCC(=O)C12,-0.2303
OC1C2NCCC(=O)C12,-0.229
OC1C2OCCC(=O)C12,-0.2397
OC1C2OCOC(=N)C12,-0.246
OC1C2OCOC(=O)C12,-0.2607
CC1C2C(C)OCCN12,-0.2129
CC1C2C(O)CCCN12,-0.2101
CC1C2CCCC(C)C12,-0.2539
CC1C2CCCC(O)C12,-0.2516
CC1C2CCOC(C)C12,-0.2409
CC1C2COCC(C)C12,-0.2421
CC1C2COCC(C)N12,-0.2112
CC1C2COCC(O)C12,-0.2408
CC1C2OCCC(C)C12,-0.2366
CC1C2OCCC(O)C12,-0.2414
CC1C2OCCN(C)C12,-0.1938
CC1C2OCOC(C)C12,-0.2454
CC1CCCC2C(O)C12,-0.2463
CC1CCOC2C(O)C12,-0.2323
CC1COCC2C(O)C12,-0.2394
CC1COCC2C1N2C,-0.2177
CC1OCCC2C(O)C12,-0.2287
CC1OCCC2C1N2C,-0.2176
CC1OCOC2C(O)C12,-0.234
CN1C2CCCC(O)C12,-0.2123
CN1C2COCC(O)C12,-0.2243
CN1CCOC2C(O)C12,-0.2111
OC1C2CCCC(O)C12,-0.2452
OC1C2COCC(O)C12,-0.2371
OC1C2OCCC(O)C12,-0.2481
CC1C2CCCC12C#C,-0.2303
CC1C2CCCC12C#N,-0.2699
CC1C2CCNC12C#N,-0.2299
CC1C2CCOC12C#C,-0.2287
CC1C2CCOC12C#N,-0.2599
CC1C2COCC12C#C,-0.2404
CC1C2COCC12C#N,-0.2689
CC1C2OCCC12C#C,-0.2348
CC1C2OCCC12C#N,-0.2619
CC1C2OCOC12C#C,-0.2382
CC1C2OCOC12C#N,-0.2698
CC1N2CCCC12C#C,-0.2235
CC1N2CCCC12C#N,-0.2471
CN1C2CCCC12C#C,-0.2245
CN1C2CCCC12C#N,-0.2457
CN1C2CNCC12C#N,-0.236
CN1C2COCC12C#C,-0.2299
CN1C2COCC12C#N,-0.2499
NC1C2CCNC12C#N,-0.224
NC1C2CCOC12C#N,-0.2382
NC1C2OCCC12C#N,-0.2453
NC1C2OCOC12C#N,-0.2453
OC1C2CCCC12C#C,-0.2341
OC1C2CCCC12C#N,-0.2693
OC1C2CCNC12C#N,-0.246
OC1C2CCOC12C#C,-0.2366
OC1C2CCOC12C#N,-0.2662
OC1C2COCC12C#C,-0.2346
OC1C2COCC12C#N,-0.2639
OC1C2OCCC12C#C,-0.2328
OC1C2OCCC12C#N,-0.2639
OC1C2OCOC12C#C,-0.2428
OC1C2OCOC12C#N,-0.263
CC1C2CCCC12C=O,-0.2419
CC1C2CCOC12C=O,-0.2396
CC1C2COCC12C=O,-0.2477
CC1C2OCCC12C=O,-0.2468
CC1C2OCOC12C=O,-0.2506
CC1N2CCCC12C=O,-0.2336
CN1C2CCCC12C=O,-0.2315
CN1C2COCC12C=O,-0.2353
OC1C2CCCC12C=O,-0.2446
OC1C2CCOC12C=O,-0.245
OC1C2COCC12C=O,-0.2481
OC1C2OCCC12C=O,-0.2482
OC1C2OCOC12C=O,-0.2492
CC1C2CCCC1C2=O,-0.2282
CC1C2CCOC1C2=O,-0.2334
CC1C2COCC1C2=O,-0.2382
CC1C2OCOC1C2=O,-0.2426
CN1C2CCCC1C2=O,-0.2329
CN1C2COCC1C2=O,-0.241
OC1C2CCCC1C2=O,-0.2336
OC1C2CCOC1C2=O,-0.2418
OC1C2COCC1C2=O,-0.2401
OC1C2OCOC1C2=O,-0.2443
CC1C2CCCC1C2C,-0.2647
CC1C2CCCC1C2O,-0.2483
CC1C2CCOC1C2C,-0.2309
CC1C2CCOC1C2O,-0.2296
CC1C2COCC1C2C,-0.2396
CC1C2COCC1C2O,-0.2412
CC1C2COCC1N2C,-0.2075
CC1C2OCCN1C2C,-0.2054
CC1C2OCOC1C2C,-0.2384
CC1C2OCOC1C2O,-0.2378
CN1C2COCC1C2O,-0.2026
OC1C2CCCC1C2O,-0.2496
OC1C2CCOC1C2O,-0.2423
OC1C2COCC1C2O,-0.2408
OC1C2OCOC1C2O,-0.2407
CC1C2CCCC1C=C2,-0.231
CC1C2CCOC1C=C2,-0.2386
CC1C2COCC1C=C2,-0.2302
CC1C2OCOC1C=C2,-0.2535
CN1C2COCC1C=C2,-0.2165
OC1C2CCCC1C=C2,-0.2384
OC1C2CCOC1C=C2,-0.2436
OC1C2COCC1C=C2,-0.2288
OC1C2OCOC1C=C2,-0.2432
CC1C2CCCC2C1=O,-0.2313
CC1C2CCCN2C1=O,-0.2362
CC1C2CCOC2C1=O,-0.2259
CC1C2COCC2C1=O,-0.2363
CC1C2OCCC2C1=O,-0.2366
CC1C2OCOC2C1=O,-0.2356
CC1N2CCCC2C1=O,-0.2208
CN1C2CCCC2C1=O,-0.2373
CN1C2CCOC2C1=O,-0.2332
CN1C2COCC2C1=O,-0.2432
OC1C2CCCC2C1=O,-0.2471
OC1C2CCCN2C1=O,-0.2414
OC1C2CCOC2C1=O,-0.2382
OC1C2COCC2C1=O,-0.2556
OC1C2OCCC2C1=O,-0.2315
OC1C2OCOC2C1=O,-0.2328
CC1C2CCCC=CC12,-0.2247
CC1C2CCOC=NC12,-0.2225
CC1C2COCC=CC12,-0.2294
CC1C2OCCC=CC12,-0.233
CC1C2OCOC=NC12,-0.232
CN1C2COCC=CC12,-0.2124
OC1C2CCCC=CC12,-0.2277
OC1C2CCOC=NC12,-0.2306
OC1C2COCC=CC12,-0.2177
OC1C2OCCC=CC12,-0.2281
OC1C2OCOC=NC12,-0.2327
CC12CCCCC1C2O,-0.238
CC12CCCOC1C2O,-0.2296
CC12CCOCC1C2O,-0.2262
CC12COCCC1C2O,-0.2265
CC12COCOC1C2O,-0.2314
CC12OCCCC1C2O,-0.2309
CC12OCCOC1C2O,-0.2162
CC12OCOCC1C2O,-0.2319
CC1C2CCCCC12C,-0.2469
CC1C2CCCCC12O,-0.2381
CC1C2CCCOC12C,-0.2384
CC1C2CCOCC12C,-0.241
CC1C2CCOCC12O,-0.2361
CC1C2COCCC12C,-0.2435
CC1C2COCCC12O,-0.2413
CC1C2COCOC12C,-0.2315
CC1C2OCCCC12C,-0.2351
CC1C2OCCCC12O,-0.2369
CC1C2OCCOC12C,-0.2228
CC1C2OCOCC12C,-0.2449
CC1C2OCOCC12O,-0.2438
CC1N2CCOCC12C,-0.2134
CN1C2CCOCC12C,-0.2156
CN1C2COCCC12C,-0.2165
OC1C2CCCCC12O,-0.2398
OC1C2CCOCC12O,-0.2245
OC1C2COCCC12O,-0.2415
OC1C2OCCCC12O,-0.2296
OC1C2OCOCC12O,-0.2335
CC1C2CCCCCC12,-0.2509
CC1C2CCCCOC12,-0.231
CC1C2CCCOCC12,-0.2394
CC1C2CCOCCC12,-0.2334
CC1C2CCOCCN12,-0.2142
CC1C2CCOCOC12,-0.2387
CC1C2COCCCN12,-0.217
CC1C2COCCOC12,-0.2315
CC1C2COCOCC12,-0.2505
CC1C2OCCCOC12,-0.233
CN1C2CCCOCC12,-0.2148
CN1C2COCOCC12,-0.2238
OC1C2CCCCCC12,-0.242
OC1C2CCCCOC12,-0.2306
OC1C2CCCOCC12,-0.2357
OC1C2CCOCCC12,-0.2323
OC1C2CCOCOC12,-0.2373
OC1C2COCCOC12,-0.2318
OC1C2COCOCC12,-0.2476
OC1C2OCCCOC12,-0.2316
CC1C=C(C#C)C2CC12,-0.2194
CC1C=C(C#C)C2CN12,-0.2205
CC1C=C(C#C)C2NC12,-0.224
CC1C=C(C#C)C2OC12,-0.2321
CC1C=C(C#N)C2CC12,-0.2506
CC1C=C(C#N)C2CN12,-0.2434
CC1C=C(C#N)C2NC12,-0.2551
CC1C=C(C#N)C2OC12,-0.2678
CC1N=C(C#C)N2CC12,-0.2439
CC1N=C(C#N)N2CC12,-0.2676
OC1C=C(C#C)C2CC12,-0.2262
OC1C=C(C#C)C2NC12,-0.2324
OC1C=C(C#C)C2OC12,-0.242
OC1C=C(C#N)C2CC12,-0.2571
OC1C=C(C#N)C2NC12,-0.2614
OC1C=C(C#N)C2OC12,-0.2774
CC1=CC(O)C(=O)C1=O,-0.239
CC1C=C(C)C(=O)C1=O,-0.2292
CC1N=C(N)C(=O)C1=O,-0.2287
CN1C=C(C)C(=O)C1=N,-0.2155
CN1C=C(C)C(=O)C1=O,-0.23
CC1=CC(O)C(O)C1=O,-0.2568
CC1C(O)C=C(C)C1=O,-0.2391
CC1C=C(C)C(=O)C1C,-0.2324
CC1C=C(C)C(=O)C1O,-0.2458
CC1C=C(C)C(=O)N1C,-0.2335
CC1N=C(N)C(=O)C1C,-0.2346
CC1N=C(N)C(=O)C1O,-0.2465
CC1=CC(O)C(=O)C1O,-0.2628
CC1C(C)=CC(O)C1=O,-0.247
CC1C(C)=CN(C)C1=O,-0.2005
CC1C=C(C)C(C)C1=O,-0.2357
CC1C=C(C)C(O)C1=O,-0.2494
CC1C=C(C)N(C)C1=O,-0.2028
CC1N=C(C)N(C)C1=N,-0.219
CC1N=C(C)N(C)C1=O,-0.2376
CC1N=C(N)C(O)C1=O,-0.239
CC1N=C(N)N(C)C1=O,-0.2253
CN1C(C)=CC(O)C1=O,-0.215
CN1C=C(C)C(O)C1=O,-0.2116
CC1=CC(O)C(O)C1O,-0.2557
CC1C(O)C(O)C=C1C,-0.249
CC1C(O)C=C(C)C1C,-0.241
CC1C(O)C=C(C)C1O,-0.2459
CC1C=C(C)C(C)C1C,-0.2216
CC1C=C(C)C(C)C1O,-0.2281
CC1C=C(C)C(O)C1C,-0.2401
CC1C=C(C)C(O)C1O,-0.2491
CC1N=C(N)C(O)C1O,-0.2305
CC1=CC(O)C2CC12C,-0.2238
CC1=CC(O)C2CC12O,-0.2271
CC1=CC(O)C2NC12C,-0.2276
CC1=CC(O)C2OC12C,-0.2403
CC1C=C(C)C2(C)CC12,-0.2155
CC1C=C(C)C2(C)NC12,-0.2217
CC1C=C(C)C2(C)OC12,-0.2308
CC1C=C(C)C2(O)CC12,-0.2197
CC1N=C(N)C2(C)OC12,-0.2281
CC1=CC(O)C2(C)CC12,-0.2236
CC1=CC(O)C2(C)NC12,-0.2272
CC1=CC(O)C2(C)OC12,-0.2405
CC1=CC(O)C2(O)CC12,-0.2268
CC1C=C(C)C2CC12C,-0.2153
CC1C=C(C)C2CC12O,-0.2187
CC1C=C(C)C2NC12C,-0.2204
CC1C=C(C)C2OC12C,-0.2314
CC1N=C(N)C2OC12C,-0.2288
CC1=CC(O)C2CC1C2,-0.2312
CC1=CC(O)C2CC1O2,-0.2399
CC1C=C(C)C2CC1C2,-0.2205
CC1C=C(C)C2CC1O2,-0.2272
CC1=CC(O)C2CCC12,-0.2329
CC1=CC(O)C2COC12,-0.2452
CC1=CC(O)C2OCC12,-0.2415
CC1C=C(C)C2CCC12,-0.2232
CC1C=C(C)C2COC12,-0.2325
CC1C=C(C)C2OCC12,-0.2352
CC1=CC(O)C(C)(C)C1,-0.2399
CC1=CC(O)C(C)(O)C1,-0.2408
CC1C=C(C)CC1(C)C,-0.2234
CC1C=C(C)CC1(C)O,-0.2259
CC1N=C(C)OC1(C)C,-0.2369
CC1N=C(N)OC1(C)C,-0.2173
CC1=CC(O)C2(CC2)C1,-0.2388
CC1=CC(O)C2(CN2)C1,-0.2393
CC1=CC(O)C2(CO2)C1,-0.2435
CC1C=C(C)CC11CC1,-0.2256
CC1C=C(C)CC11CO1,-0.2343
CC1N=C(C)OC11CC1,-0.2291
CC1N=C(N)OC11CC1,-0.2171
CC1=CC(O)C(C1)C#C,-0.2409
CC1=CC(O)C(C1)C#N,-0.262
CC1C=C(C)CC1C#C,-0.2326
CC1C=C(C)CC1C#N,-0.2472
CC1N=C(C)OC1C#C,-0.2471
CC1N=C(C)OC1C#N,-0.2679
CC1N=C(N)NC1C#N,-0.2314
CC1N=C(N)OC1C#C,-0.2265
CC1N=C(N)OC1C#N,-0.2434
CC1=CC(O)C(C1)C=O,-0.2454
CC1C=C(C)CC1C=O,-0.2314
CC1C=C(C)CN1C=O,-0.2334
CC1N=C(C)OC1C=O,-0.2451
CC1N=C(N)OC1C=O,-0.2291
CC1=CC(O)C2CC2C1,-0.2369
CC1=CC(O)C2CN2C1,-0.2252
CC1=CC(O)C2NC2C1,-0.2346
CC1=CC(O)C2OC2C1,-0.2435
CC1C=C(C)CC2CC12,-0.2263
CC1C=C(C)CC2OC12,-0.2331
CC1N=C(C)OC2CC12,-0.2384
CC1=CC(N)C(=O)OC1,-0.2447
CC1=CC(O)C(=N)OC1,-0.2511
CC1=CC(O)C(=O)CC1,-0.2443
CC1=CC(O)C(=O)NC1,-0.2417
CC1=CC(O)C(=O)OC1,-0.2548
CC1C=C(C)CCC1=O,-0.2323
CC1C=C(C)CNC1=O,-0.2366
CC1C=C(C)COC1=N,-0.2464
CC1C=C(C)COC1=O,-0.2532
CC1N=C(C)OCC1=O,-0.2358
CC1N=C(N)COC1=N,-0.2409
CC1N=C(N)COC1=O,-0.2387
CC1N=C(N)OCC1=O,-0.2262
CN1C=C(C)CCC1=O,-0.204
CN1C=C(C)CNC1=O,-0.1977
CN1C=C(C)COC1=O,-0.2127
CC1C=C(C=O)C2CC12,-0.2454
CC1C=C(C=O)C2CN12,-0.2337
CC1C=C(C=O)C2NC12,-0.2421
CC1C=C(C=O)C2OC12,-0.2539
CC1N=C(C=O)N2CC12,-0.254
CN1C=C(C=O)C2CC12,-0.1968
OC1C=C(C=O)C2CC12,-0.2495
OC1C=C(C=O)C2NC12,-0.2488
OC1C=C(C=O)C2OC12,-0.2602
CC1C=C(CC1=O)C#C,-0.2393
CC1C=C(CC1=O)C#N,-0.2625
CC1C=C(NC1=O)C#C,-0.2191
CC1C=C(NC1=O)C#N,-0.2451
CC1N=C(NC1=N)C#C,-0.234
CC1N=C(NC1=N)C#N,-0.2564
CC1N=C(NC1=O)C#C,-0.25
CC1N=C(OC1=O)C#C,-0.2762
CN1C=C(CC1=O)C#C,-0.2057
CN1C=C(CC1=O)C#N,-0.2351
NC1C=C(NC1=O)C#N,-0.2509
OC1C=C(CC1=O)C#C,-0.2472
OC1C=C(CC1=O)C#N,-0.2748
OC1C=C(NC1=N)C#C,-0.2199
OC1C=C(NC1=N)C#N,-0.2444
OC1C=C(NC1=O)C#C,-0.2319
OC1C=C(NC1=O)C#N,-0.2592
CC1C=C(CC1=O)C=O,-0.2517
CC1C=C(NC1=O)C=O,-0.2377
CC1N=C(NC1=N)C=O,-0.2446
CC1N=C(NC1=O)C=O,-0.2586
CC1N=C(OC1=O)C=O,-0.2813
CN1C=C(CC1=O)C=O,-0.233
OC1C=C(CC1=O)C=O,-0.2658
OC1C=C(NC1=N)C=O,-0.2337
OC1C=C(NC1=O)C=O,-0.251
CC1C=C2C3C4C1C2N34,-0.2071
CC1C=C2C3C4C2C1N34,-0.2082
CC1C=C2C3C4C3C2C14,-0.1929
CC1C=C2C3C4C3N1C24,-0.2004
CC1N=C2C3C4C(C13)N24,-0.206
OC1C=C2C3C4C1C2N34,-0.2105
OC1C=C2C3C4C2C1N34,-0.2209
OC1C=C2C3C4C3C2C14,-0.2014
CC1C=C2C=CC3C1C23,-0.1898
CC1C=C2C=CC3C2N13,-0.2
OC1C=C2C=CC3C1C23,-0.2001
CC12CC3=CC(O)C1C23,-0.2129
CC1C=C2CC3(C)C1C23,-0.2037
CC1C=C2CC3(C)C2N13,-0.2052
CC1C=C2CC3(O)C1C23,-0.2079
CC1N=C2CC3(C)C1N23,-0.2333
CC1N=C2NC3(C)C1C23,-0.2194
CC1N=C2OC3(C)C1C23,-0.2124
OC1C=C2CC3(O)C1C23,-0.2124
CC12C3C(O)C=C1CN23,-0.2177
CC12C3CC1=CC(O)C23,-0.2184
CC1C=C2CC3C1C23C,-0.2049
CC1C=C2CC3C1C23O,-0.21
CC1C=C2CC3N1C23C,-0.206
CC1C=C2CN3C1C23C,-0.206
CC1N=C2NC3C1C23O,-0.2182
CC1N=C2OC3C1C23C,-0.2132
CC1N=C2OC3C1C23N,-0.2061
CC1N=C2OC3C1C23O,-0.2154
OC1C=C2CC3C1C23O,-0.2144
CC12C3CC(=CC1O)C23,-0.214
CC12C3N1CC3=CC2O,-0.2106
CC1C=C2CC3C2C13C,-0.2048
CC1C=C2CC3C2C13O,-0.2112
CC1C=C2CN3C2C13C,-0.2062
CC1N=C2CC3N2C13C,-0.2341
CC1N=C2NC3C2C13C,-0.2213
CC1N=C2NC3C2C13N,-0.2227
CC1N=C2NC3C2C13O,-0.2294
CC1N=C2OC3C2C13C,-0.2151
CC1N=C2OC3C2C13O,-0.2224
OC1C=C2CC3C2C13O,-0.2153
CC1C=C2CC3CC1C23,-0.2137
CC1C=C2CC3OC1C23,-0.221
CC1C=C2CN3CC1C23,-0.2061
CC1N=C2OC3CC1C23,-0.2341
OC1C=C2CC3CC1C23,-0.2192
OC1C=C2CC3OC1C23,-0.2309
OC1C=C2CN3CC1C23,-0.2095
CC1C=C2CCC2C1=O,-0.2364
CC1C=C2CCN2C1=O,-0.2062
CC1C=C2CNC2C1=O,-0.2236
CC1C=C2COC2C1=O,-0.2389
CC1N=C2CCN2C1=N,-0.2237
CC1N=C2CCN2C1=O,-0.24
CC1N=C2NCC2C1=O,-0.237
CC1N=C2OCC2C1=O,-0.2475
CN1C=C2CCC2C1=O,-0.2011
CN1C=C2CNC2C1=O,-0.2054
CN1C=C2COC2C1=O,-0.217
OC1C=C2CCC2C1=O,-0.249
OC1C=C2CCN2C1=O,-0.2195
OC1C=C2CNC2C1=O,-0.2363
OC1C=C2COC2C1=O,-0.2545
CC1C2CCC2=CC1O,-0.2297
CC1C2OCC2=CC1O,-0.2408
CC1C=C2CCC2C1C,-0.2197
CC1C=C2CCC2C1O,-0.222
CC1C=C2COC2C1C,-0.2343
CC1C=C2COC2C1O,-0.2353
CC1N=C2NCC2C1O,-0.2319
CC1N=C2OCC2C1C,-0.2449
CC1N=C2OCC2C1O,-0.2464
OC1C=C2CCC2C1O,-0.2351
OC1C=C2COC2C1O,-0.2546
CC1C=C2CCC3C1C23,-0.2203
CC1C=C2COC3C1C23,-0.2198
CC1N=C2OCC3C1C23,-0.2468
CC1N=C2OCC3C1N23,-0.253
OC1C=C2CCC3C1C23,-0.2301
OC1C=C2CCN3C1C23,-0.225
OC1C=C2COC3C1C23,-0.2318
CC1(C)C(O)C=CC1=O,-0.2374
CC1(O)C(O)C=CC1=O,-0.2472
CC1C=CC(=O)C1(C)C,-0.2329
CC1C=CC(=O)C1(C)O,-0.2412
CN1C=CC(=O)C1(C)C,-0.2017
CC1C=CC(=O)C11CC1,-0.2364
CC1C=CC(=O)C11CN1,-0.2318
CC1C=CC(=O)C11CO1,-0.2391
CN1C=CC(=O)C11CC1,-0.202
OC1C=CC(=O)C11CC1,-0.2433
OC1C=CC(=O)C11CN1,-0.237
OC1C=CC(=O)C11CO1,-0.2426
CC1C=CC(=O)C1C#C,-0.2378
CC1C=CC(=O)C1C#N,-0.2623
CN1C=CC(=O)C1C#C,-0.2135
OC1C=CC(=O)C1C#C,-0.2399
OC1C=CC(=O)C1C#N,-0.2696
CC1C=CC(=N)N1C=O,-0.2407
CC1C=CC(=O)C1C=O,-0.2441
CC1C=CC(=O)N1C=N,-0.2378
CC1C=CC(=O)N1C=O,-0.2477
C[NH+]1C=CC(=O)[C-]1C=O,-0.202
OC1C=CC(=O)C1C=O,-0.2488
CC1C=CC(=O)C2CC12,-0.2335
CC1C=CC(=O)C2CN12,-0.2333
CC1C=CC(=O)C2NC12,-0.2342
CC1C=CC(=O)C2OC12,-0.2459
CC1C=CC(=O)N2CC12,-0.242
CN1C=CC(=O)C2CC12,-0.2023
OC1C=CC(=O)C2CC12,-0.2394
OC1C=CC(=O)C2NC12,-0.2449
OC1C=CC(=O)C2OC12,-0.256
OC1C=CC(=O)N2CC12,-0.2478
CC1C=CC(=N)NC1=O,-0.2566
CC1C=CC(=N)OC1=O,-0.2711
CC1C=CC(=O)CC1=O,-0.2476
CC1C=CC(=O)NC1=N,-0.2547
CC1C=CC(=O)OC1=N,-0.2761
CN1C=CC(=O)[CH-]C1=[NH2+],-0.2021
CN1C=CC(=O)CC1=O,-0.2405
NC1C=CC(=N)OC1=O,-0.2621
NC1C=CC(=O)NC1=O,-0.2556
[NH3+][C-]1C=CC(=O)OC1=N,-0.197
OC1C=CC(=N)NC1=O,-0.2623
OC1C=CC(=N)OC1=O,-0.2767
OC1C=CC(=O)CC1=O,-0.2537
OC1C=CC(=O)NC1=N,-0.2702
OC1C=CC(=O)OC1=N,-0.287
CC1C=CC(C#C)C1=O,-0.2404
CC1C=CC(C#N)C1=O,-0.2656
CN1C=CC(C#C)C1=O,-0.2182
CN1C=C[C-](C#N)C1=[NH2+],-0.2036
CN1C=NC(C#C)C1=N,-0.2335
CN1C=NC(C#C)C1=O,-0.2488
OC1C=CC(C#C)C1=O,-0.2548
OC1C=CC(C#N)C1=O,-0.2773
CC1C(N=CN1C)C#N,-0.2328
CC1C(O)C=CC1C#C,-0.2551
CC1C(O)C=CC1C#N,-0.2736
CC1C=CC(C#C)C1C,-0.2452
CC1C=CC(C#C)C1O,-0.2521
CC1C=CC(C#N)C1C,-0.2642
CC1C=CC(C#N)C1O,-0.2647
CC1C=CC(C#N)N1C,-0.2279
OC1C=CC(C#C)C1O,-0.2522
OC1C=CC(C#N)C1O,-0.2747
CC1(C)C=CC(O)C1=O,-0.2465
CC1(O)C=CC(O)C1=O,-0.2423
CC1C=CC(C)(C)C1=O,-0.2348
CC1C=CC(C)(O)C1=O,-0.2357
CN1C=CC(C)(C)C1=O,-0.2086
CN1C=CC(C)(O)C1=O,-0.2172
CN1C=NC(C)(C)C1=N,-0.2235
CN1C=NC(C)(C)C1=O,-0.2427
CC1(C)C=CC(O)C1O,-0.2525
CC1(O)C=CC(O)C1O,-0.2549
CC1C(O)C=CC1(C)C,-0.2498
CC1C(O)C=CC1(C)O,-0.251
