smiles,zpve
O=CCOC1CCCC1,0.181628
O=CCOC1CCCO1,0.158238
O=CCOC1CCOC1,0.157591
O=CNCC1CCCC1,0.196037
O=CNCC1CCCO1,0.172316
O=CNCC1CCOC1,0.172535
O=CNCC1COCO1,0.148639
O=CNCC1OCCO1,0.148494
O=COCC1CCCC1,0.183244
O=COCC1CCCO1,0.159607
O=COCC1CCOC1,0.159753
O=COCC1COCO1,0.135803
O=COCC1OCCO1,0.135727
O=CCCN=C1CCO1,0.145985
O=CCOC=NC1CC1,0.144121
O=CCNC=NCC#N,0.122452
O=CCOC=NCC#C,0.119618
O=CCOC=NCC#N,0.109293
O=CCCN=CNC=O,0.13348
O=CCCN=COC=O,0.120556
O=CCOC=NCC=O,0.119051
N=COCCC#CC#C,0.121508
N=COCCC#CC#N,0.11127
O=CCCCC#CC#C,0.132262
O=CCCCC#CC#N,0.122142
O=CCNCC#CC#C,0.121055
O=CCNCC#CC#N,0.110599
O=CCOCC#CC#C,0.107617
O=CCOCC#CC#N,0.097416
O=CNCCC#CC#C,0.122215
O=CNCCC#CC#N,0.112114
O=COCCC#CC#C,0.109517
O=COCCC#CC#N,0.099262
N=COCCC#CC=O,0.121183
O=CCCCC#CC=O,0.132098
O=CCNCC#CC=O,0.120608
O=CCOCC#CC=O,0.107492
O=CNCCC#CC=O,0.12207
O=COCCC#CC=O,0.109235
N=C(NCCC=O)C#N,0.122692
N=C(OCCC=O)C#C,0.12082
N=C(OCCC=O)C#N,0.110296
N=COCCC(=O)C#C,0.12061
N=COCCC(=O)C#N,0.10993
O=CCCCC(=O)C#C,0.131355
O=CCCCC(=O)C#N,0.120765
O=CCCNC(=O)C#C,0.121115
O=CCCOC(=O)C#C,0.108502
O=CCCOC(=O)C#N,0.097935
O=CCNCC(=O)C#C,0.120211
O=CCNCC(=O)C#N,0.109472
O=CCOCC(=O)C#C,0.106887
O=CCOCC(=O)C#N,0.096156
O=CNCCC(=O)C#C,0.12138
O=CNCCC(=O)C#N,0.110771
O=COCCC(=O)C#C,0.108583
O=COCCC(=O)C#N,0.097871
N=C(NCCC=O)C=O,0.133306
N=C(OCCC=O)C=O,0.121002
N=COCCC(=O)C=O,0.120517
O=CCCCC(=O)C=O,0.131342
O=CCCNC(=O)C=O,0.121571
O=CCCOC(=O)C=O,0.108434
O=CCNCC(=O)C=O,0.120092
O=CCOCC(=O)C=O,0.107491
O=CNCCC(=O)C=O,0.121329
O=COCCC(=O)C=O,0.108144
N=COCCC1CCO1,0.170132
N=COCCC1COC1,0.170093
O=CCCCC1CCC1,0.204655
O=CCCCC1CCO1,0.180888
O=CCCCC1COC1,0.180841
O=CCCOC1CCC1,0.180576
O=CCCOC1COC1,0.156628
O=CCOCC1CCC1,0.18019
O=CCOCC1CCO1,0.15667
O=CCOCC1COC1,0.156571
O=CNCCC1CCC1,0.194747
O=CNCCC1CCO1,0.170889
O=CNCCC1COC1,0.170974
O=COCCC1CCC1,0.181881
O=COCCC1CCO1,0.158098
O=COCCC1COC1,0.158082
N=COCCCC1CO1,0.169174
N=COCCOC1CC1,0.169445
O=CCCCCC1CC1,0.203915
O=CCCCCC1CO1,0.179958
O=CCCCCN1CC1,0.192256
O=CCCCOC1CC1,0.179672
O=CCCOCC1CC1,0.179879
O=CCCOCC1CN1,0.168639
O=CCCOCC1CO1,0.155827
O=CCOCCC1CC1,0.179533
O=CCOCCC1CO1,0.155598
O=CCOCCN1CC1,0.168171
O=CNCCCC1CC1,0.193989
O=CNCCCC1CO1,0.170189
O=CNCCCN1CC1,0.182356
O=CNCCOC1CC1,0.170007
O=COCCCC1CC1,0.181223
O=COCCCC1CO1,0.157256
O=COCCCN1CC1,0.169403
O=COCCOC1CC1,0.157242
N=COCCCCC#N,0.158022
N=COCCNCC#N,0.146938
N=COCCOCC#C,0.144432
N=COCCOCC#N,0.134369
O=CCCCCCC#C,0.179016
O=CCCCCCC#N,0.168764
O=CCCCNCC#N,0.157403
O=CCCCOCC#C,0.154724
O=CCCCOCC#N,0.144482
O=CCCOCCC#C,0.154953
O=CCCOCCC#N,0.144707
O=CCOCCCC#C,0.154529
O=CCOCCCC#N,0.144347
O=CNCCCCC#C,0.168973
O=CNCCCCC#N,0.158799
O=CNCCNCC#N,0.147445
O=CNCCOCC#C,0.145118
O=CNCCOCC#N,0.134772
O=COCCCCC#C,0.156169
O=COCCCCC#N,0.145971
O=COCCNCC#N,0.134779
O=COCCOCC#C,0.132216
O=COCCOCC#N,0.121896
N=COCCCCC=O,0.168078
N=COCCCNC=O,0.15809
N=COCCCOC=N,0.15707
N=COCCCOC=O,0.145127
N=COCCOCC=O,0.144027
O=CCCCCCC=O,0.178719
O=CCCCCNC=O,0.168897
O=CCCCCOC=O,0.156057
O=CCCCOCC=O,0.154383
O=CCCOCCC=O,0.154759
O=CCOCCNC=O,0.144637
O=CCOCCOC=O,0.131842
O=CNCCCNC=O,0.158921
O=CNCCCOC=O,0.146043
O=COCCCOC=O,0.133125
CC#CC#CC#CC#C,0.085798
CC#CC#CC#CC#N,0.076809
CC#CC#CC#CC=O,0.086502
CC#CC#CC(=O)C#C,0.085547
CC#CC#CC(=O)C#N,0.074927
CC#CC#CC(=O)C=O,0.085406
CC#CC#CC(C)(C)C,0.178702
CC#CC#CC(C)(C)O,0.154852
CC#CC#CC(C)C#C,0.132151
CC#CC#CC(C)C#N,0.121831
CC#CC#CC(N)C#N,0.110959
CC#CC#CC(O)C#C,0.108613
CC#CC#CC(O)C#N,0.098173
CC#CC#CC(C)C=O,0.132021
CC#CC#CC(O)C=O,0.108772
CC#CC#CC1(C)CC1,0.156814
CC#CC#CC1(C)CN1,0.14544
CC#CC#CC1(C)CO1,0.132506
CC#CC#CC1(O)CC1,0.133233
CC#CC#CC1CC1C,0.157184
CC#CC#CC1CC1O,0.133236
CC#CC#CC1CN1C,0.14532
CC#CC#CC1NC1C,0.145826
CC#CC#CC1OC1C,0.132811
CC#CC#CC1CCC1,0.158325
CC#CC#CC1CCO1,0.134282
CC#CC#CC1COC1,0.134471
CC#CC#CCC(C)=O,0.131389
CC#CC#CCC(N)=O,0.121425
CC#CC#CCC(C)C,0.179416
CC#CC#CCC(C)O,0.155969
CC#CC#CCC1CC1,0.157462
CC#CC#CCC1CN1,0.146326
CC#CC#CCC1CO1,0.133439
CC#CC#CCN1CC1,0.145813
CC#CC#CCCC#C,0.132509
CC#CC#CCCC#N,0.122249
CC#CC#CCCC=O,0.132241
CC#CC#CCNC=O,0.122162
CC#CC#CCOC=N,0.121596
CC#CC#CCOC=O,0.109317
CC#CC(=O)C#CC#C,0.085364
CC#CC(=O)C#CC#N,0.075014
CC#CC(=O)C#CC=O,0.085027
CC#CC(=O)C(=O)C#C,0.084362
CC#CC(=O)C(=O)C#N,0.073738
CC#CC(=O)C(=O)C=O,0.084264
CC#CC(=O)C(C)(C)C,0.177824
CC#CC(=O)C(C)(C)O,0.153856
CC#CC(=O)C(C)C#C,0.131098
CC#CC(=O)C(C)C#N,0.120899
CC#CC(=O)C(O)C#C,0.107954
CC#CC(=O)C(O)C#N,0.097457
CC#CC(=N)N(C)C=O,0.13372
CC#CC(=O)C(C)C=O,0.130975
CC#CC(=O)C(O)C=O,0.107797
CC#CC(=O)N(C)C=N,0.134145
CC#CC(=O)N(C)C=O,0.121487
CC#CC(=O)C1(C)CC1,0.156262
CC#CC(=O)C1(C)CN1,0.145185
CC#CC(=O)C1(C)CO1,0.131956
CC#CC(=O)C1(O)CC1,0.132334
CC#CC(=O)C1CC1C,0.156707
CC#CC(=O)C1CC1O,0.133385
CC#CC(=O)C1CN1C,0.144828
CC#CC(=O)C1NC1C,0.145179
CC#CC(=O)C1OC1C,0.132255
CC#CC(=O)N1CC1C,0.145011
CC#CC(=O)C1CCC1,0.157569
CC#CC(=O)C1CCO1,0.133521
CC#CC(=O)C1COC1,0.133731
CC#CC(=O)N1CCC1,0.14636
CC#CC(=N)NC(C)=O,0.133532
CC#CC(=N)NC(N)=O,0.123246
CC#CC(=N)OC(C)=O,0.120382
CC#CC(=N)OC(N)=O,0.109977
CC#CC(=O)CC(C)=O,0.131374
CC#CC(=O)CC(N)=O,0.121542
CC#CC(=O)NC(C)=N,0.134111
CC#CC(=O)NC(C)=O,0.120781
CC#CC(=O)NC(N)=N,0.123461
CC#CC(=O)NC(N)=O,0.110663
CC#CC(=O)OC(C)=N,0.120584
CC#CC(=N)OC(C)C,0.167374
CC#CC(=O)CC(C)C,0.178418
CC#CC(=O)CC(C)O,0.155467
CC#CC(=O)CN(C)C,0.167018
CC#CC(=O)NC(C)C,0.167774
CC#CC(=O)OC(C)C,0.155401
CC#CC(=N)OC1CC1,0.145303
CC#CC(=O)CC1CC1,0.156791
CC#CC(=O)CC1CN1,0.145671
CC#CC(=O)CC1CO1,0.132413
CC#CC(=O)CN1CC1,0.144654
CC#CC(=O)NC1CC1,0.145758
CC#CC(=O)OC1CC1,0.133169
CC#CC(=N)OCC#C,0.120427
CC#CC(=N)OCC#N,0.109977
CC#CC(=O)CCC#C,0.131395
CC#CC(=O)CCC#N,0.121198
CC#CC(=O)NCC#C,0.120984
CC#CC(=O)NCC#N,0.110653
CC#CC(=O)OCC#C,0.108426
CC#CC(=O)OCC#N,0.098015
CC#CC(=N)OCC=O,0.119953
CC#CC(=O)CCC=O,0.131257
CC#CC(=O)CNC=O,0.121229
CC#CC(=O)COC=N,0.120779
CC#CC(=O)COC=O,0.108581
CC#CC(=O)NCC=O,0.120817
CC#CC(=O)OCC=O,0.108372
CC#CC(C#C)C#CC,0.13108
CC#CC(C#N)C#CC,0.120701
CC#CC(C#C)C(C)=O,0.130368
CC#CC(C#C)C(N)=O,0.120655
CC#C[C-](C#N)C(N)=[NH2+],0.12362
CC#CC(C#C)C(C)C,0.178096
CC#CC(C#C)C(C)O,0.154887
CC#CC(C#N)C(C)C,0.167859
CC#CC(C#N)C(C)O,0.144007
CC#CC(C#N)N(C)C,0.156336
CC#CC(C#C)C1CC1,0.156209
CC#CC(C#C)C1CN1,0.14518
CC#CC(C#C)C1CO1,0.132209
CC#CC(C#C)N1CC1,0.144136
CC#CC(C#N)C1CC1,0.145893
CC#CC(C#N)C1CN1,0.134749
CC#CC(C#N)C1CO1,0.121885
CC#CC(C#N)N1CC1,0.134025
CC#CC(C)(C#C)C#C,0.130433
CC#CC(C)(C#C)C#N,0.120093
CC#CC(C)(C#N)C#N,0.109627
CC#CC(N)(C#C)C#C,0.119425
CC#CC(N)(C#C)C#N,0.109025
CC#CC(N)(C#N)C#N,0.098485
CC#CC(O)(C#C)C#C,0.106549
CC#CC(O)(C#C)C#N,0.096046
CC#CC(O)(C#N)C#N,0.085502
CC#CC(C)(C)C#CC,0.177805
CC#CC(C)(O)C#CC,0.154069
CC#CC(C)(C)C(C)=O,0.177317
CC#CC(C)(C)C(N)=O,0.167534
CC#CC(C)([NH3+])C([O-])=O,0.145174
CC#CC(C)(O)C(C)=O,0.153468
CC#CC(C)(O)C(N)=O,0.143671
CC#CC(C)(C)C(C)C,0.225086
CC#CC(C)(C)C(C)O,0.201316
CC#CC(C)(O)C(C)C,0.201175
CC#CC(C)(O)C(C)O,0.177882
CC#CC(C)(C)C1CC1,0.202893
CC#CC(C)(C)C1CO1,0.17889
CC#CC(C)(C)N1CC1,0.190927
CC#CC(C)(O)C1CC1,0.179192
CC#CC(C)(O)C1CN1,0.168032
CC#CC(C)(O)C1CO1,0.155133
CC#CC(C)(C)CC#C,0.17785
CC#CC(C)(C)CC#N,0.167622
CC#CC(C)(N)CC#N,0.156703
CC#CC(C)(O)CC#C,0.153987
CC#CC(C)(O)CC#N,0.143756
CC#CC(C)(C)CC=O,0.177765
CC#CC(C)(C)NC=O,0.16756
CC#CC(C)(C)OC=N,0.166586
CC#CC(C)(C)OC=O,0.154346
CC#CC(C)(O)CC=O,0.153897
CC#CC(C)(C=O)C#C,0.130437
CC#CC(C)(C=O)C#N,0.119943
CC#CC(O)(C=O)C#C,0.106375
CC#CC(O)(C=O)C#N,0.095962
CC#CC(C)(C=O)C=O,0.130336
CC#CC(O)(C=O)C=O,0.106327
CC#CC(N)=NCC#N,0.122455
CC#CC(C)C#CC#C,0.13195
CC#CC(C)C#CC#N,0.121816
CC#CC(N)C#CC#N,0.110973
CC#CC(O)C#CC#C,0.108399
CC#CC(O)C#CC#N,0.098246
CC#CC(C)C#CC=O,0.131818
CC#CC(O)C#CC=O,0.108334
CC#CC(C)C(=O)C#C,0.131154
CC#CC(C)C(=O)C#N,0.120569
CC#CC(O)C(=O)C#C,0.107918
CC#CC(O)C(=O)C#N,0.097094
CC#CC(C)C(=O)C=O,0.131336
CC#CC(O)C(=O)C=O,0.107852
CC#CC(C)C(C)(C)C,0.224905
CC#CC(C)C(C)(C)O,0.200983
CC#CC(O)C(C)(C)C,0.201171
CC#CC(O)C(C)(C)O,0.177874
CC#CC(C)C(C)C#C,0.178405
CC#CC(C)C(C)C#N,0.16818
CC#CC(C)C(N)C#N,0.157267
CC#CC(C)C(O)C#C,0.154669
CC#CC(C)C(O)C#N,0.14431
CC#CC(N)C(C)C#N,0.157179
CC#CC(N)C(N)C#N,0.146202
CC#CC(N)C(O)C#N,0.133372
CC#CC(O)C(C)C#C,0.154621
CC#CC(O)C(C)C#N,0.144417
CC#CC(O)C(N)C#N,0.13406
CC#CC(O)C(O)C#C,0.130854
CC#CC(O)C(O)C#N,0.121449
CC#CC(C)C(C)C=O,0.178162
CC#CC(C)C(O)C=O,0.155064
CC#CC(C)N(C)C=O,0.167968
CC#CC(O)C(C)C=O,0.154658
CC#CC(O)C(O)C=O,0.131403
CC#CC(C)C1(C)CC1,0.203046
CC#CC(C)C1(C)CO1,0.178908
CC#CC(C)C1(O)CC1,0.17934
CC#CC(O)C1(C)CC1,0.179333
CC#CC(O)C1(C)CN1,0.168284
CC#CC(O)C1(C)CO1,0.155874
CC#CC(O)C1(O)CC1,0.156171
CC#CC(C)C1CC1C,0.203325
CC#CC(C)C1CC1O,0.179663
CC#CC(C)C1CN1C,0.191406
CC#CC(C)C1OC1C,0.179119
CC#CC(C)N1CC1C,0.191303
CC#CC(O)C1CC1C,0.179549
CC#CC(O)C1CC1O,0.156429
CC#CC(O)C1CN1C,0.167831
CC#CC(O)C1NC1C,0.168277
CC#CC(O)C1OC1C,0.155245
CC#CC(C)C1CCC1,0.2043
CC#CC(C)C1CCO1,0.180628
CC#CC(C)C1COC1,0.180541
CC#CC(O)C1CCC1,0.180783
CC#CC(O)C1CCO1,0.157489
CC#CC(O)C1COC1,0.157031
CC#CC(C)CC(C)=O,0.178011
CC#CC(C)CC(N)=O,0.167853
CC#CC(C)NC(C)=O,0.167309
CC#CC(C)NC(N)=O,0.157236
CC#CC(C)OC(C)=N,0.167376
CC#CC(C)OC(C)=O,0.154881
CC#CC(C)OC(N)=O,0.144757
CC#CC([NH3+])CC([O-])=O,0.146562
CC#CC(O)CC(C)=O,0.15478
CC#CC(O)CC(N)=O,0.145184
CC#CC(C)CC(C)C,0.225679
CC#CC(C)CC(C)O,0.202091
CC#CC(C)OC(C)C,0.201262
CC#CC(O)CC(C)C,0.201966
CC#CC(O)CC(C)O,0.178515
CC#CC(C)CC1CC1,0.203789
CC#CC(C)CC1CO1,0.179763
CC#CC(C)CN1CC1,0.192064
CC#CC(C)OC1CC1,0.179123
CC#CC(O)CC1CC1,0.17993
CC#CC(O)CC1CN1,0.168969
CC#CC(O)CC1CO1,0.156145
CC#CC(O)CN1CC1,0.168303
CC#CC(C)CCC#C,0.178665
CC#CC(C)CCC#N,0.168509
CC#CC(C)NCC#N,0.156882
CC#CC(C)OCC#C,0.154094
CC#CC(C)OCC#N,0.143825
CC#CC(O)CCC#C,0.155061
CC#CC(O)CCC#N,0.144912
CC#CC(C)CCC=O,0.178591
CC#CC(C)CNC=O,0.168575
CC#CC(C)COC=N,0.167802
CC#CC(C)COC=O,0.155732
CC#CC(C)NCC=O,0.166963
CC#CC(C)OCC=O,0.153787
CC#CC(O)CCC=O,0.154971
CC#CC(O)CNC=O,0.145181
CC#CC(O)COC=N,0.144465
CC#CC(O)COC=O,0.132363
CC#CC(C=O)C#CC,0.131113
CC#CC(C=O)C(C)=O,0.130635
CC#CC(C=O)C(N)=O,0.121005
CC#CC(C=O)C(C)C,0.178103
CC#CC(C=O)C(C)O,0.1553
CC#CC(C=O)N(C)C,0.166523
CC#CC(C=O)C1CC1,0.156136
CC#CC(C=O)C1CN1,0.144909
CC#CC(C=O)C1CO1,0.132095
CC#CC(C=O)N1CC1,0.144318
CC#CC(CC#C)C#C,0.131181
CC#CC(CC#C)C#N,0.120921
CC#CC(CC#N)C#C,0.120938
CC#CC(CC#N)C#N,0.110568
CC#CC(CC#C)C=O,0.131073
CC#CC(CC#N)C=O,0.120743
CC#CC(CC=O)C#C,0.131028
CC#CC(CC=O)C#N,0.120695
CC#CC(NC=O)C#C,0.120782
CC#CC(OC=N)C#C,0.119941
CC#CC(OC=N)C#N,0.109402
CC#CC(OC=O)C#C,0.107765
CC#CC(OC=O)C#N,0.097237
CC#CC(CC=O)C=O,0.130795
CC#CC(NC=O)C=O,0.121
CC#CC(OC=N)C=O,0.119756
CC#CC(OC=O)C=O,0.107709
CC#CC1(C)C(C)C1C,0.202422
CC#CC1(C)C(C)C1O,0.178716
CC#CC1(C)C(C)N1C,0.190258
CC#CC1(C)C(O)C1O,0.155764
CC#CC1(O)C(C)C1C,0.178585
CC#CC1(O)C(C)C1O,0.154956
CC#CC1(O)C(O)C1O,0.131942
CC#CC1(C)C2CC1C2,0.181832
CC#CC1(C)C2CC1O2,0.157017
CC#CC1(C)C2CN1C2,0.17006
CC#CC1(O)C2CC1C2,0.158157
CC#CC1(O)C2CC1N2,0.14672
CC#CC1(O)C2CC1O2,0.133029
CC#CC1(C)C2CCC12,0.181316
CC#CC1(C)C2CCN12,0.169513
CC#CC1(C)C2COC12,0.157117
CC#CC1(O)C2CCC12,0.157503
CC#CC1(O)C2COC12,0.133419
CC#CC1(C)CC(=N)O1,0.145067
CC#CC1(C)CC(=O)C1,0.155727
CC#CC1(C)CC(=O)N1,0.145115
CC#CC1(C)CC(=O)O1,0.133069
CC#CC1(O)CC(=O)C1,0.131822
CC#CC1(C)CC(C)C1,0.203444
CC#CC1(C)CC(C)O1,0.179255
CC#CC1(C)CC(O)C1,0.180001
CC#CC1(O)CC(C)C1,0.179756
CC#CC1(O)CC(O)C1,0.156354
CC#CC1(O)CN(C)C1,0.167966
CC#CC1(C)CC1(C)C,0.20211
CC#CC1(C)CC1(C)O,0.178239
CC#CC1(C)NC1(C)C,0.190513
CC#CC1(C)OC1(C)C,0.177479
CC#CC1(O)CC1(C)C,0.178343
CC#CC1(O)CC1(C)O,0.154748
CC#CC1(C)CC1C#C,0.155504
CC#CC1(C)CC1C#N,0.145342
CC#CC1(C)NC1C#C,0.144044
CC#CC1(C)NC1C#N,0.133727
CC#CC1(C)OC1C#C,0.131121
CC#CC1(C)OC1C#N,0.120761
CC#CC1(N)CC1C#N,0.134616
CC#CC1(O)CC1C#C,0.131823
CC#CC1(O)CC1C#N,0.121621
CC#CC1(C)CC1C=O,0.155846
CC#CC1(C)CN1C=O,0.144383
CC#CC1(C)NC1C=O,0.144221
CC#CC1(C)OC1C=O,0.131266
CC#CC1(O)CC1C=O,0.132038
CC#CC1(C)CC2CC12,0.181105
CC#CC1(C)CC2CN12,0.169382
CC#CC1(C)CC2NC12,0.169545
CC#CC1(C)CC2OC12,0.156723
CC#CC1(C)OC2CC12,0.156584
CC#CC1(O)CC2CC12,0.157275
CC#CC1(O)CC2NC12,0.145834
CC#CC1(O)CC2OC12,0.133031
CC#CC1(O)CN2CC12,0.145795
CC#CC1(C)CC=CC1,0.181486
CC#CC1(C)CN=CO1,0.146276
CC#CC1(O)CC=CC1,0.157541
CC#CC1(C)CCC1=O,0.156005
CC#CC1(C)CNC1=O,0.145601
CC#CC1(C)COC1=N,0.145669
CC#CC1(C)COC1=O,0.133696
CC#CC1(C)NCC1=O,0.144673
CC#CC1(C)OCC1=O,0.131875
CC#CC1(N)CNC1=O,0.134882
CC#CC1(N)COC1=N,0.13476
CC#CC1(N)COC1=O,0.122776
CC#CC1(O)CCC1=O,0.132345
CC#CC1(O)CNC1=N,0.133975
CC#CC1(O)CNC1=O,0.121971
CC#CC1(O)COC1=N,0.121853
CC#CC1(O)COC1=O,0.109897
CC#CC1(C)CCC1C,0.2034
CC#CC1(C)CCC1O,0.180266
CC#CC1(C)COC1C,0.179537
CC#CC1(C)OCC1C,0.179347
CC#CC1(C)OCC1O,0.15546
CC#CC1(O)CCC1C,0.179765
CC#CC1(O)CCC1O,0.156621
CC#CC1(O)COC1C,0.155668
CC#CC1(C)CCC=C1,0.181528
CC#CC1(C)COC=N1,0.146414
CC#CC1(C)OCC=C1,0.156962
CC#CC1(O)CCC=C1,0.1577
CC#CC1(C)CCCC1,0.205337
CC#CC1(C)CCCO1,0.181288
CC#CC1(C)CCOC1,0.181712
CC#CC1(C)COCO1,0.157447
CC#CC1(C)OCCO1,0.157082
CC#CC1(O)CCCC1,0.181639
CC#CC1(O)CCOC1,0.157746
CC#CC1(CC#C)CC1,0.155918
CC#CC1(CC#C)CN1,0.144705
CC#CC1(CC#C)CO1,0.131748
CC#CC1(CC#N)CC1,0.145764
CC#CC1(CC#N)CN1,0.134511
CC#CC1(CC#N)CO1,0.121497
CC#CC1(CC1)C#CC,0.155866
CC#CC1(CN1)C#CC,0.144593
CC#CC1(CO1)C#CC,0.131584
CC#CC1(CC1)C(C)=O,0.15594
CC#CC1(CC1)C(N)=O,0.145846
CC#CC1(CN1)C(C)=O,0.144502
CC#CC1(CN1)C(N)=O,0.134817
CC#CC1(CO1)C(C)=O,0.131479
CC#CC1(CO1)C(N)=O,0.12177
CC#CC1(CC1)C(C)C,0.203176
CC#CC1(CC1)C(C)O,0.179567
CC#CC1(CN1)C(C)C,0.191736
CC#CC1(CN1)C(C)O,0.168315
CC#CC1(CO1)C(C)C,0.17878
CC#CC1(CO1)C(C)O,0.155375
CC#CC1(CC1)C1CC1,0.18097
CC#CC1(CC1)C1CO1,0.15717
CC#CC1(CC1)N1CC1,0.169094
CC#CC1(CN1)C1CC1,0.169985
CC#CC1(CN1)C1CN1,0.158738
CC#CC1(CN1)C1CO1,0.14592
CC#CC1(CO1)C1CC1,0.157046
CC#CC1(CO1)C1CN1,0.146017
CC#CC1(CO1)C1CO1,0.13298
CC#CC1(CC1C)C#C,0.155469
CC#CC1(CC1C)C#N,0.145287
CC#CC1(CC1N)C#N,0.134176
CC#CC1(CC1O)C#C,0.131609
CC#CC1(CC1O)C#N,0.121436
CC#CC1(CN1C)C#C,0.14348
CC#CC1(CN1C)C#N,0.133335
CC#CC1(NC1C)C#C,0.144053
CC#CC1(NC1C)C#N,0.133784
CC#CC1(OC1C)C#C,0.131083
CC#CC1(OC1C)C#N,0.120794
CC#CC1(CC1C)C=O,0.155891
CC#CC1(CC1O)C=O,0.132095
CC#CC1(CN1C)C=O,0.143808
CC#CC1(NC1C)C=O,0.144619
CC#CC1(OC1C)C=O,0.131369
CC#CC1(CC1)NC=O,0.145556
CC#CC1(CC1)OC=N,0.14476
CC#CC1(CC1)OC=O,0.132499
CC#CC1(CC=O)CC1,0.155907
CC#CC1(CC=O)CN1,0.144642
CC#CC1(CC=O)CO1,0.131619
CC#CC1(CCC1)C#C,0.156654
CC#CC1(CCC1)C#N,0.146473
CC#CC1(CCN1)C#N,0.135156
CC#CC1(CCO1)C#C,0.132535
CC#CC1(CCO1)C#N,0.122244
CC#CC1(CNC1)C#N,0.135244
CC#CC1(COC1)C#C,0.132724
CC#CC1(COC1)C#N,0.122426
CC#CC1(CCC1)C=O,0.156811
CC#CC1(CCO1)C=O,0.132689
CC#CC1(COC1)C=O,0.132936
CC#CC12C3C4C(C13)N24,0.123119
CC#CC12C3C4C1N4C23,0.123233
CC#CC12C3C4C3C1C24,0.134791
CC#CC12C3C4C3N1C24,0.123114
CC#CC12C3CC1CC23,0.159731
CC#CC12C3CC1CN23,0.147965
CC#CC12C3CC1OC23,0.135373
CC#CC12C3CN1CC23,0.147943
CC#CC12CC(C)(C1)C2,0.181526
CC#CC12CC(C)(C1)O2,0.156592
CC#CC12CC(O)(C1)C2,0.158011
CC#CC12CC(C1)C2=O,0.135037
CC#CC12CC(N1)C2=O,0.123009
CC#CC12CC(O1)C2=O,0.109902
CC#CC12CC(C1)C2C,0.182018
CC#CC12CC(C1)C2O,0.158391
CC#CC12CC(C1)N2C,0.169641
CC#CC12CC(N1)C2O,0.147384
CC#CC12CC(O1)C2C,0.157125
CC#CC12CC(O1)C2O,0.134131
CC#CC12CN(C1)C2C,0.170437
CC#CC12CC(C1)C=C2,0.159473
CC#CC12CC(O1)C=C2,0.134945
CC#CC12CC(C1)CC2,0.184019
CC#CC12CC(C1)CO2,0.15941
CC#CC12CC(C1)OC2,0.159664
CC#CC12CC(CC1)O2,0.159434
CC#CC12CC1(C)CC2,0.181007
CC#CC12CC1(C)CO2,0.15673
CC#CC12CC1(C)OC2,0.156827
CC#CC12CC1(O)CC2,0.157092
CC#CC12CC1(O)CN2,0.145875
CC#CC12CC1(O)CO2,0.132979
CC#CC12CCC1(C)N2,0.169578
CC#CC12CCC1(C)O2,0.156563
CC#CC12CC(=O)C1N2,0.122789
CC#CC12CC(=O)C1O2,0.109576
CC#CC12CC1C(=N)O2,0.122766
CC#CC12CC1C(=O)C2,0.134163
CC#CC12CC1C(=O)N2,0.123103
CC#CC12CC1C(=O)O2,0.110739
CC#CC12CN1C(=O)C2,0.122435
CC#CC12CC(C)C1N2,0.16982
CC#CC12CC(C)C1O2,0.156942
CC#CC12CC(O)C1N2,0.146434
CC#CC12CC(O)C1O2,0.133737
CC#CC12CC1C(C)C2,0.181223
CC#CC12CC1C(C)O2,0.156906
CC#CC12CC1C(O)C2,0.157805
CC#CC12CN1C(C)C2,0.169529
CC#CC12CC1C1CC21,0.158237
CC#CC12CC1C1CN21,0.14644
CC#CC12CC1C1NC21,0.14672
CC#CC12CC1C1OC21,0.134045
CC#CC12CC1N1CC21,0.146553
CC#CC12CN1C1CC21,0.146535
CC#CC12NC1C1CC21,0.146793
CC#CC12NC1C1NC21,0.134861
CC#CC12NC1C1OC21,0.122236
CC#CC12OC1C1CC21,0.134004
CC#CC12OC1C1NC21,0.122149
CC#CC12OC1C1OC21,0.109499
CC#CC12CC1C=CC2,0.159175
CC#CC12CC1N=CN2,0.136122
CC#CC12CC1N=CO2,0.123864
CC#CC12CC=CC1N2,0.147875
CC#CC12CC=CC1O2,0.134848
CC#CC12CN1C=NC2,0.136073
CC#CC12CC1CC2=O,0.134269
CC#CC12CC1NC2=O,0.123299
CC#CC12CC1OC2=N,0.122798
CC#CC12CC1OC2=O,0.110783
CC#CC12CN1CC2=O,0.12246
CC#CC12NC1CC2=O,0.122531
CC#CC12OC1CC2=O,0.109621
CC#CC12CC1CC2C,0.18129
CC#CC12CC1CC2O,0.15773
CC#CC12CC1OC2C,0.157003
CC#CC12CN1CC2C,0.169654
CC#CC12CN1CC2O,0.146157
CC#CC12NC1CC2C,0.169961
CC#CC12NC1CC2O,0.146862
CC#CC12OC1CC2C,0.156949
CC#CC12OC1CC2O,0.133796
CC#CC12CC1CC=C2,0.159211
CC#CC12CC1NC=N2,0.13601
CC#CC12CC1OC=N2,0.123856
CC#CC12CN1CC=C2,0.147266
CC#CC12NC1CC=C2,0.147707
CC#CC12OC1CC=C2,0.134754
CC#CC12CC1CCC2,0.183307
CC#CC12CC1CCO2,0.158864
CC#CC12CC1COC2,0.159417
CC#CC12CC1OCC2,0.159123
CC#CC12CC1OCO2,0.134634
CC#CC12CCCC1N2,0.171937
